SITE_ID,VISIT_NO,UID,DATE_COL,AREA_HA,DSGN12,ELEVATION,EPA_REG,EVALSTAT,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,PERIM_KM,SITEID_07,ST_SITEID,STATUS,ECO_LEV_3,ECO_LEV_3_2015,ECO_LEV_4,ECO_LEV_4_2015,XCOORD,YCOORD
NLA12_NJ-105,1,8545,9/13/2012,11.99904778,Included,347.89,Region_2,TargetSampleable,2,2020007,MAN_MADE,MAN_MADE,41.14260568,-74.40940536,2.934866238,,NLA12_NJ-105,Target_Sampled,58,58,58i,58i,1782549.71,611536.052
NLA12_NJ-106,1,8591,9/14/2012,4.681237311,Included,69.01,Region_2,TargetSampleable,2,2030103,MAN_MADE,MAN_MADE,41.03000369,-74.30117131,1.768736459,,NLA12_NJ-106,Target_Sampled,58,58,58i,58i,1794183.955,601290.86
NLA12_NJ-107,1,6800,6/26/2012,3.443556246,Included,306.91,Region_2,TargetSampleable,2,2020007,MAN_MADE,MAN_MADE,41.24716907,-74.52116845,0.808129777,,NLA12_NJ-107,Target_Sampled,58,58,58i,58i,1770857.122,620853.7224
NLA12_NJ-108,1,8761,9/25/2012,28.69745215,Included,21.56,Region_2,TargetSampleable,2,2040202,MAN_MADE,MAN_MADE,39.84947938,-74.78728568,7.516465582,,NLA12_NJ-108,Target_Sampled,84,84,84b,84b,1783939.89,463256.1346
NLA12_NJ-118,1,7058,7/10/2012,2.53182338,Included,282.49,Region_2,TargetSampleable,2,2030105,MAN_MADE,MAN_MADE,40.79987801,-74.78468146,0.721117835,,NLA12_NJ-118,Target_Sampled,58,58,58h,58h,1760583.908,567132.0503
NLA12_NJ-119,1,7152,7/11/2012,2.846421383,Included,254.19,Region_2,TargetSampleable,2,2030103,MAN_MADE,MAN_MADE,41.05618106,-74.48217948,0.700955349,,NLA12_NJ-119,Target_Sampled,58,58,58i,58i,1778816.905,600743.7764
NLA12_NJ-131,1,7043,7/9/2012,11.86880463,Included,9.02,Region_2,TargetSampleable,2,2040302,MAN_MADE,MAN_MADE,39.4076583,-74.77816024,1.98397022,,NLA12_NJ-131,Target_Sampled,84,84,84b,84b,1795659.401,415144.7276
NLA12_NJ-131,2,8640,9/18/2012,11.86880463,Included,9.02,Region_2,TargetSampleable,2,2040302,MAN_MADE,MAN_MADE,39.4076583,-74.77816024,1.98397022,,NLA12_NJ-131,Target_Sampled,84,84,84b,84b,1795659.401,415144.7276
NLA12_NJ-R01,1,8675,9/20/2012,3.631147547,Excluded,375.96,Region_2,TargetSampleable,2,2030103,NATURAL,NATURAL,41.1853168,-74.34725508,0.932399796,NLA06608-0249,NLA12_NJ-R01,Target_Sampled,58,58,58i,58i,1786511.836,617361.7407
NLA12_NM-101,,,,91.80897863,Included,1831,Region_6,Nontarget-Ephemeral,11,11080001,,,36.56325367,-104.5944643,3.990394506,NLA06608-0356,NLA12_NM-101,Non_Target,26,26,26l,26l,-761079.6278,-70523.72388
NLA12_NM-102,1,6708,5/31/2012,13.22258169,Included,1945,Region_6,Nontarget-Ephemeral,11,11080002,,,36.47750345,-104.8975739,1.52785211,NLA06608-0996,NLA12_NM-102,Non_Target,26,26,26l,26l,-788742.2966,-77617.34323
NLA12_NM-103,,,,15.72286928,Included,1695.5,Region_6,AccessDenied,11,11090104,MAN_MADE,MAN_MADE,36.42430654,-103.6036449,2.572308619,NLA06608-1508,NLA12_NM-103,Target_Denied,26,26,26l,26l,-674781.549,-93517.46979
NLA12_NM-104,1,6372,6/1/2012,40.80006624,Included,1915.69,Region_6,TargetSampleable,13,13020101,MAN_MADE,RESERVOIR,35.97484061,-105.9169632,4.043800695,NLA06608-0564,NLA12_NM-104,Target_Sampled,22,22,22h,22h,-884660.9186,-124665.8251
NLA12_NM-104,2,8052,8/15/2012,40.80006624,Included,1915.69,Region_6,TargetSampleable,13,13020101,MAN_MADE,RESERVOIR,35.97484061,-105.9169632,4.043800695,NLA06608-0564,NLA12_NM-104,Target_Sampled,22,22,22h,22h,-884660.9186,-124665.8251
NLA12_NM-105,1,6361,5/30/2012,325.898413,Included,2059.13,Region_6,TargetSampleable,11,11080004,MAN_MADE,MAN_MADE,35.7589017,-105.1444719,7.492451521,NLA06608-0628,NLA12_NM-105,Target_Sampled,26,26,26l,26l,-818294.2745,-155644.9649
NLA12_NM-106,,,,15.14423841,Included,2757.51,Region_6,Nontarget-Ephemeral,14,14080204,,,36.23665723,-108.9532375,1.57719839,,NLA12_NM-106,Non_Target,23,23,23c,23c,-1150051.896,-63046.02681
NLA12_NM-107,,,,27.16006845,Included,1757.11,Region_6,Nontarget-Ephemeral,14,14080106,,,36.08473588,-108.3718002,3.510911285,,NLA12_NM-107,Non_Target,22,22,22i,22i,-1100936.692,-86795.90087
NLA12_NM-108,,,,24.24382504,Included,1702.91,Region_6,Nontarget-NoRecAquatUse,13,13030202,,,32.67632549,-108.1110093,2.021210462,,NLA12_NM-108,Lake_Special_Purpose,24,24,24b,24b,-1126285.816,-467741.8593
NLA12_NM-109,,,,5.24460136,Included,1552.12,Region_6,AccessDenied,11,11090102,NATURAL,NATURAL,36.17931225,-103.4870576,1.067499333,,NLA12_NM-109,Target_Denied,26,26,26l,26l,-666616.3065,-121694.7051
NLA12_NM-110,,,,1.836356808,Included,2723.02,Region_6,Nontarget-Ephemeral,15,15020006,,,36.04870056,-108.8726425,0.538660304,,NLA12_NM-110,Non_Target,23,23,23c,23c,-1145782.833,-84875.58287
NLA12_NM-111,,,,1.012329954,Included,2200.27,Region_6,Nontarget-Ephemeral,15,15020004,,,34.96167196,-108.6779208,0.410726489,,NLA12_NM-111,Non_Target,22,22,22j,22j,-1144739.031,-207803.2331
NLA12_NM-112,,,,1.924869057,Included,1347.35,Region_6,Nontarget-MapError,13,13020211,,,33.37883139,-107.1679384,0.637814251,,NLA12_NM-112,Not_Lake,24,24,24f,24f,-1029811.919,-400622.4375
NLA12_NM-113,,,,21.82261572,Included,1973.58,Region_6,Nontarget-Ephemeral,11,11080003,,,35.55787898,-104.7635199,1.985102822,NLA06608-3732,NLA12_NM-113,Non_Target,26,26,26l,26l,-786375.9027,-181266.554
NLA12_NM-114,,,,38.65753141,Included,1747.45,Region_6,Nontarget-Ephemeral,13,13020207,,,35.07036489,-107.3265952,4.177895908,,NLA12_NM-114,Non_Target,22,22,22j,22j,-1021889.593,-211142.8876
NLA12_NM-115,,,,1.761419555,Included,1140.47,Region_6,Nontarget-TooSmall,13,13060007,,,33.14380246,-103.972204,0.543317318,,NLA12_NM-115,Lake_LT_1ha,25,25,25j,25j,-738158.0823,-456462.177
NLA12_NM-116,,,,56.19296462,Included,1850.37,Region_6,Nontarget-Ephemeral,13,13050001,,,34.73315044,-106.0038106,3.249619116,,NLA12_NM-116,Non_Target,26,26,26p,26p,-906981.8584,-262056.4435
NLA12_NM-117,1,6403,6/3/2012,24.32774702,Included,2650.12,Region_6,TargetSampleable,11,11080001,NATURAL,NATURAL,36.89563356,-105.1370534,2.00376923,,NLA12_NM-117,Target_Sampled,21,21,21f,21f,-805409.9149,-28975.68323
NLA12_NM-117,2,8073,8/19/2012,24.32774702,Included,2650.12,Region_6,TargetSampleable,11,11080001,NATURAL,NATURAL,36.89563356,-105.1370534,2.00376923,,NLA12_NM-117,Target_Sampled,21,21,21f,21f,-805409.9149,-28975.68323
NLA12_NM-118,,,,13.53597561,Included,2229.45,Region_6,Nontarget-Ephemeral,14,14080101,,,36.78039164,-107.0770095,2.131288355,,NLA12_NM-118,Non_Target,21,21,21d,21d,-977207.213,-23619.83694
NLA12_NM-119,,,,19.12761884,Included,1227.39,Region_6,Nontarget-Ephemeral,13,13050003,,,32.81895014,-106.1004874,1.807552034,NLA06608-4047,NLA12_NM-119,Non_Target,24,24,24a,24a,-938400.8233,-473779.6103
NLA12_NM-120,,,,10.95598569,Included,2003.14,Region_6,Nontarget-Ephemeral,11,11080002,,,36.40057802,-104.9247192,1.508195653,,NLA12_NM-120,Non_Target,26,26,26l,26l,-791949.6105,-85970.60047
NLA12_NM-121,,,,8.762825108,Included,2746.37,Region_6,Nontarget-Ephemeral,13,13010005,,,36.88886842,-106.1033112,1.125296327,,NLA12_NM-121,Non_Target,21,21,21d,21d,-890358.0104,-21108.79828
NLA12_NM-122,,,,12.72956792,Included,2318.8,Region_6,Nontarget-Ephemeral,14,14080204,,,36.13002837,-109.0083284,1.81946131,NLA06608-4124,NLA12_NM-122,Non_Target,23,23,23c,23c,-1156542.177,-74208.37939
NLA12_NM-123,,,,25.68605762,Included,2147.92,Region_6,Nontarget-Ephemeral,13,13020207,,,35.50607645,-108.0478434,2.444954436,,NLA12_NM-123,Non_Target,22,22,22j,22j,-1080456.985,-154769.6717
NLA12_NM-124,,,,4.957992756,Included,2302.91,Region_6,Nontarget-Ephemeral,15,15040004,,,33.87212359,-108.7534045,0.9928456,,NLA12_NM-124,Non_Target,23,23,23c,23c,-1167813.884,-327622.04
NLA12_NM-125,,,,10.93935458,Included,1490.97,Region_6,Nontarget-NotLake,11,11090102,,,36.09758896,-103.5608831,2.2378792,,NLA12_NM-125,Not_Lake,26,26,26l,26l,-673903.0263,-130297.8637
NLA12_NM-126,,,,3.688131573,Included,2632.93,Region_6,Nontarget-Ephemeral,13,13020207,,,35.26081721,-107.5068058,0.724665105,,NLA12_NM-126,Non_Target,23,23,23c,23c,-1035495.114,-188033.4618
NLA12_NM-127,,,,38.8749262,Included,1074.27,Region_6,Nontarget-Ephemeral,13,13060007,,,32.94452208,-104.133562,3.960545638,,NLA12_NM-127,Non_Target,24,24,24a,24a,-754963.5745,-477356.3714
NLA12_NM-128,,,,9.176128693,Included,1339.8,Region_6,Nontarget-NotLake,13,13020211,MAN_MADE,RESERVOIR,33.4063214,-107.1651734,2.632628115,,NLA12_NM-128,Not_Lake,24,24,24f,24f,-1029198.306,-397603.8377
NLA12_NM-129,1,6507,6/10/2012,1521.935083,Included,1146.68,Region_6,TargetSampleable,11,11080006,MAN_MADE,RESERVOIR,35.35167925,-103.4881351,95.74501471,,NLA12_NM-129,Target_Sampled,26,26,26d,26d,-674005.8956,-214063.0274
NLA12_NM-130,,,,3.903164827,Included,1492.82,Region_6,Nontarget-Ephemeral,13,13020203,,,34.93729702,-106.6778242,1.004890478,,NLA12_NM-130,Non_Target,22,22,22g,22g,-965280.6189,-232714.7488
NLA12_NM-131,,,,21.93527806,Included,1063,Region_6,Nontarget-Ephemeral,13,13060007,,,33.45536122,-104.3980886,1.898968757,,NLA12_NM-131,Non_Target,24,24,24a,24a,-774421.2251,-418415.7115
NLA12_NM-132,1,6319,5/28/2012,44.17987055,Included,2066.16,Region_6,TargetSampleable,11,11080001,MAN_MADE,RESERVOIR,36.83163302,-104.2263032,2.934291857,,NLA12_NM-132,Target_Sampled,21,21,21d,21d,-725961.1197,-43454.60446
NLA12_NM-133,1,6412,6/4/2012,1.162679858,Included,2999.7,Region_6,TargetSampleable,13,13020101,MAN_MADE,MAN_MADE,36.88334317,-105.2471097,0.406815071,,NLA12_NM-133,Target_Sampled,21,21,21g,21g,-815214.4535,-29407.89316
NLA12_NM-134,1,6500,6/7/2012,86.18705845,Included,1718.89,Region_6,TargetSampleable,14,14080104,MAN_MADE,RESERVOIR,36.79890899,-108.1040209,5.097443683,NLA06608-3839,NLA12_NM-134,Target_Sampled,22,22,22i,22i,-1067076.519,-10514.31353
NLA12_NM-135,,,,15.97556109,Included,2249.34,Region_6,Inaccessible-Barrier/Safety,13,13060008,MAN_MADE,RESERVOIR,33.45528717,-105.7359615,2.728494677,,NLA12_NM-135,Target_Inacc,23,23,23f,23f,-897390.5536,-406655.9045
NLA12_NM-136,,,,9.054841723,Included,1870.98,Region_6,Nontarget-Ephemeral,11,11080003,,,36.1425895,-104.6202467,1.475111437,,NLA12_NM-136,Non_Target,26,26,26l,26l,-767624.666,-117241.6613
NLA12_NM-137,,,,4.38295701,Included,2177.35,Region_6,Nontarget-Ephemeral,11,11080004,,,35.74604737,-105.2758652,1.04793755,,NLA12_NM-137,Non_Target,21,21,21d,21d,-830155.1705,-155937.8268
NLA12_NM-138,1,6501,6/8/2012,15.39520392,Included,2290.19,Region_6,TargetSampleable,15,15020006,MAN_MADE,RESERVOIR,35.98082795,-108.9316434,2.223609264,,NLA12_NM-138,Target_Sampled,23,23,23j,23j,-1152033.143,-91693.0015
NLA12_NM-139,,,,62.20792312,Included,1896.79,Region_6,Nontarget-Ephemeral,15,15020003,,,34.44998248,-108.768328,3.791314465,NLA06608-1983,NLA12_NM-139,Non_Target,22,22,22j,22j,-1160519.747,-263427.4454
NLA12_NM-140,,,,14.42800757,Included,1370.82,Region_6,Nontarget-NotLake,13,13020203,,,33.76463751,-106.9063696,1.854049698,,NLA12_NM-140,Not_Lake,24,24,24f,24f,-1000864.93,-360614.84
NLA12_NM-141,,,,6.980827247,Included,1448.49,Region_6,Nontarget-Ephemeral,13,13060001,,,34.97255061,-104.6171501,1.834634249,,NLA12_NM-141,Non_Target,26,26,26n,26n,-779209.7066,-247704.9061
NLA12_NM-142,,,,1.236326188,Included,1995.1,Region_6,Nontarget-Ephemeral,13,13020207,,,35.20586552,-107.8847133,0.473605359,,NLA12_NM-142,Non_Target,22,22,22j,22j,-1070095.375,-189950.1227
NLA12_NM-143,,,,1.576028734,Included,971.69,Region_6,Nontarget-Ephemeral,13,13060011,,,32.59842446,-103.9536925,0.468338444,,NLA12_NM-143,Non_Target,24,24,24b,24b,-741535.1681,-517245.8326
NLA12_NM-144,,,,4.184787324,Included,1241.96,Region_6,Nontarget-NoRecAquatUse,13,13050003,MAN_MADE,MAN_MADE,32.06923052,-106.1817458,0.814623089,,NLA12_NM-144,Lake_Special_Purpose,24,24,24a,24a,-954860.6868,-556090.3589
NLA12_NM-145,,,,6.863981571,Included,1311.92,Region_6,Nontarget-Ephemeral,11,11080007,,,35.73726605,-103.7426095,1.737323831,,NLA12_NM-145,Non_Target,26,26,26d,26d,-693348.4858,-169207.3734
NLA12_NM-146,,,,1.737008586,Included,2081.99,Region_6,Nontarget-Ephemeral,14,14080106,,,36.08528082,-107.4867318,0.583006764,,NLA12_NM-146,Non_Target,22,22,22i,22i,-1022568.053,-96623.79552
NLA12_NM-147,,,,11.46042238,Included,1059.8,Region_6,Nontarget-Ephemeral,13,13060008,,,33.40588073,-104.4218741,1.327561943,,NLA12_NM-147,Non_Target,24,24,24a,24a,-777097.8848,-423725.5499
NLA12_NM-148,,,,4.224339981,Included,2490.37,Region_6,Nontarget-Ephemeral,11,11080001,,,36.95168149,-104.4068321,0.771971384,,NLA12_NM-148,Non_Target,21,21,21j,21j,-740663.1225,-28662.40383
NLA12_NM-149,,,,12.8176962,Included,2148.47,Region_6,Nontarget-NoRecAquatUse,11,11080002,,,36.48421517,-105.0095675,1.394928811,,NLA12_NM-149,Lake_Special_Purpose,26,26,26l,26l,-798569.4337,-75933.54097
NLA12_NM-150,1,6477,6/6/2012,17.24188628,Included,1614.29,Region_6,TargetSampleable,14,14080101,MAN_MADE,MAN_MADE,36.7118285,-108.1531642,2.440431656,NLA06608-4684,NLA12_NM-150,Target_Sampled,22,22,22i,22i,-1072629.595,-19637.85894
NLA12_NM-151,,,,51.72275816,Included,1676.01,Region_6,Nontarget-Ephemeral,15,15040002,,,32.70588282,-108.406542,5.385473323,NLA06608-3871,NLA12_NM-151,Non_Target,23,23,23b,23b,-1153185.783,-460927.8469
NLA12_NM-152,1,6341,5/29/2012,25.20015344,Included,2038.53,Region_6,TargetSampleable,11,11080003,MAN_MADE,MAN_MADE,36.17599422,-104.8160803,2.103981466,NLA06608-3700,NLA12_NM-152,Target_Sampled,26,26,26l,26l,-784667.3997,-111916.8171
NLA12_NM-153,,,,7.993632391,Included,2120.73,Region_6,AccessDenied,11,11080004,NATURAL,NATURAL,35.93892252,-105.1930057,1.045952669,,NLA12_NM-153,Target_Denied,26,26,26l,26l,-820676.9711,-135163.2395
NLA12_NM-154,,,,6.33837184,Included,2732.15,Region_6,Nontarget-Ephemeral,14,14080106,,,36.0163433,-108.821307,1.011201792,,NLA12_NM-154,Non_Target,23,23,23c,23c,-1141728.702,-89083.90838
NLA12_NM-155,,,,1.656462804,Included,2246,Region_6,Nontarget-TooSmall,15,15020004,,,35.32946177,-108.6068668,0.518367534,,NLA12_NM-155,Lake_LT_1ha,22,22,22j,22j,-1132917.396,-167862.1389
NLA12_NM-156,,,,28.231696,Included,1254.04,Region_6,Nontarget-NotLake,13,13030102,,,32.74156239,-107.2545502,3.635074856,,NLA12_NM-156,Not_Lake,24,24,24f,24f,-1046164.977,-470308.7984
NLA12_NM-157,1,6709,6/12/2012,10.52159429,Included,1502.82,Region_6,Nontarget-Ephemeral,13,13060001,,,34.93510844,-104.3656339,1.303429655,,NLA12_NM-157,Non_Target,26,26,26n,26n,-756894.1852,-253909.9779
NLA12_NM-158,,,,9.047327931,Included,2319.32,Region_6,Nontarget-TooSmall,13,13020207,,,34.60661601,-107.7733144,1.682390825,,NLA12_NM-158,Lake_LT_1ha,22,22,22j,22j,-1068400.862,-257725.5282
NLA12_NM-159,,,,149.7806429,Included,1265.6,Region_6,Nontarget-Ephemeral,12,12080001,,,33.46757924,-103.60606,7.377499999,NLA06608-4027,NLA12_NM-159,Non_Target,25,25,25k,25k,-701440.19,-423206.1743
NLA12_NM-160,1,6532,6/11/2012,437.4938783,Included,2012.39,Region_6,TargetSampleable,13,13060001,MAN_MADE,RESERVOIR,35.66711339,-105.2417642,9.298367,NLA06608-2260,NLA12_NM-160,Target_Sampled,26,26,26l,26l,-827970.9514,-165030.6643
NLA12_NM-161,1,8048,8/16/2012,3.570066587,Included,3307.2,Region_6,TargetSampleable,13,13020101,NATURAL,NATURAL,36.59549602,-105.4171201,0.833946074,,NLA12_NM-161,Target_Sampled,21,21,21a,21a,-833344.134,-60026.82965
NLA12_NM-162,1,8053,8/17/2012,17.38204713,Included,2232.51,Region_6,TargetSampleable,14,14080101,MAN_MADE,MAN_MADE,36.87227505,-106.9285162,1.706591307,,NLA12_NM-162,Target_Sampled,21,21,21d,21d,-962984.1702,-14909.96797
NLA12_NV-101,1,6482,6/6/2012,100.3274322,Included,1678.23,Region_9,TargetSampleable,16,16040205,MAN_MADE,RESERVOIR,41.92898525,-119.1790015,7.006504342,NLA06608-1862,NLA12_NV-101,Target_Sampled,80,80,80g,80g,-1889917.886,727810.84
NLA12_NV-101,2,7278,7/17/2012,100.3274322,Included,1678.23,Region_9,TargetSampleable,16,16040205,MAN_MADE,RESERVOIR,41.92898525,-119.1790015,7.006504342,NLA06608-1862,NLA12_NV-101,Target_Sampled,80,80,80g,80g,-1889917.886,727810.84
NLA12_NV-102,1,6720,6/20/2012,23.50032449,Included,1604,Region_9,TargetSampleable,15,15010013,MAN_MADE,RESERVOIR,37.90817585,-114.2671693,3.751118986,NLA06608-2797,NLA12_NV-102,Target_Sampled,13,13,13p,13p,-1581102.014,198175.0804
NLA12_NV-103,1,6719,6/19/2012,72.28422249,Included,1574.3,Region_9,TargetSampleable,15,15010011,MAN_MADE,RESERVOIR,38.39816173,-115.117053,5.820396898,NLA06608-0237,NLA12_NV-103,Target_Sampled,13,13,13b,13b,-1642717.283,266451.9403
NLA12_NV-104,1,7137,7/12/2012,4566.923149,Included,1261,Region_9,TargetSampleable,16,16040108,MAN_MADE,RESERVOIR,40.69658925,-118.2877882,160.5151463,NLA06608-1529,NLA12_NV-104,Target_Sampled,13,13,13j,13j,-1850675.135,576242.7858
NLA12_NV-105,1,7135,7/11/2012,233.3338323,Included,1645.33,Region_9,TargetSampleable,16,16040106,MAN_MADE,RESERVOIR,41.21823837,-116.5203252,11.22508635,NLA06608-0889,NLA12_NV-105,Target_Sampled,13,13,13m,13m,-1693786.9,600221.226
NLA12_NV-106,1,6481,6/7/2012,164.1227226,Included,1202.02,Region_9,TargetSampleable,16,16050203,MAN_MADE,RESERVOIR,39.48435525,-118.7235713,15.10576383,NLA06608-0585,NLA12_NV-106,Target_Sampled,13,13,13j,13j,-1918342.167,452857.0171
NLA12_NV-107,,,,1.361923791,Included,1285.97,Region_9,Inaccessible-Barrier/Safety,17,17120009,NATURAL,NATURAL,41.92199464,-118.7073649,0.476701085,,NLA12_NV-107,Target_Inacc,80,80,80l,80l,-1852390.204,717765.1664
NLA12_NV-108,,,,14.28042576,Included,950.83,Region_9,Nontarget-Ephemeral,15,15010011,,,37.19197465,-115.0273019,2.199699266,,NLA12_NV-108,Non_Target,13,13,13u,13u,-1661994.546,132419.5362
NLA12_NV-109,1,6829,6/27/2012,46299.68324,Included,1156.74,Region_9,TargetSampleable,16,16050103,NATURAL,NATURAL,40.04718141,-119.5715783,125.5296821,NLA06608-2313,NLA12_NV-109,Target_Sampled,13,13,13h,13h,-1973001.278,531426.8608
NLA12_NV-110,,,,6.384286246,Included,1419.1,Region_9,Nontarget-Ephemeral,16,16050201,NATURAL,NATURAL,39.04059849,-119.7880754,1.405514787,,NLA12_NV-110,Non_Target,13,13,13aa,13aa,-2018686.64,426653.7974
NLA12_NV-111,,,,12.97725297,Included,1710.9,Region_9,Nontarget-TooShallow,16,16060007,,,40.94845477,-114.7476509,3.435861225,,NLA12_NV-111,Lake_Shallow,13,13,13b,13b,-1555382.226,540351.1449
NLA12_NV-112,,,,22.34470317,Included,1705.04,Region_9,Nontarget-TooShallow,16,16060008,,,39.47501248,-114.4945563,5.61892759,,NLA12_NV-112,Lake_Shallow,13,13,13p,13p,-1566574.42,374281.3668
NLA12_NV-113,1,9022,6/7/2012,42.62895823,Included,1188.44,Region_9,Nontarget-TooShallow,16,16050203,NATURAL,NATURAL,39.60495792,-118.6535944,3.938107488,,NLA12_NV-113,Lake_Shallow,13,13,13g,13g,-1909355.792,464580.0287
NLA12_NV-114,,,,125.0116941,Included,1186.65,Region_9,Inaccessible-Barrier/Safety,16,16050203,NATURAL,NATURAL,39.55034756,-118.4872676,11.3531817,NLA06608-1545,NLA12_NV-114,Target_Inacc,13,13,13g,13g,-1897035.245,455300.8836
NLA12_NV-115,,,,21.6181765,Included,1429.73,Region_9,Nontarget-MapError,16,16040105,,,40.59125402,-116.4945854,2.146647594,,NLA12_NV-115,Not_Lake,13,13,13z,13z,-1706719.717,531178.2812
NLA12_NV-116,,,,8.588598596,Included,1471.73,Region_9,Nontarget-Ephemeral,16,16060012,NATURAL,NATURAL,38.26066936,-115.8402332,1.949489225,,NLA12_NV-116,Non_Target,13,13,13u,13u,-1707165.152,264109.3736
NLA12_NV-117,,,,9.54934171,Included,1194.42,Region_9,Nontarget-NotLake,16,16040108,,,40.05711046,-118.4646282,2.391946034,,NLA12_NV-117,Not_Lake,13,13,13j,13j,-1881862.322,510055.8448
NLA12_NV-118,,,,109.2464564,Included,1192.86,Region_9,Nontarget-NotLake,16,16050203,,,39.30672323,-118.6756173,7.586051988,,NLA12_NV-118,Not_Lake,13,13,13g,13g,-1919076.227,432546.3869
NLA12_NV-119,1,7136,7/10/2012,15.38586876,Included,1311.62,Region_9,TargetSampleable,16,16040202,MAN_MADE,RESERVOIR,41.6332907,-118.3893572,1.593703024,,NLA12_NV-119,Target_Sampled,13,13,13z,13z,-1834473.747,680198.2547
NLA12_NV-119,2,7277,7/18/2012,15.38586876,Included,1311.62,Region_9,TargetSampleable,16,16040202,MAN_MADE,RESERVOIR,41.6332907,-118.3893572,1.593703024,,NLA12_NV-119,Target_Sampled,13,13,13z,13z,-1834473.747,680198.2547
NLA12_NV-120,,,,9.64533413,Included,181.53,Region_9,Nontarget-NoRecAquatUse,15,15030101,,,35.13252597,-114.5958964,1.190455031,,NLA12_NV-120,Lake_Special_Purpose,14,14,14e,14e,-1669643.389,-101277.3538
NLA12_NV-121,,,,2.02749407,Included,2499.31,Region_9,Nontarget-MapError,16,16040205,,,41.67300379,-118.7313096,0.695604017,,NLA12_NV-121,Not_Lake,80,80,80j,80j,-1860906.508,691166.1818
NLA12_NV-122,,,,13.32895442,Included,1192.86,Region_9,Nontarget-NotLake,16,16050203,,,39.3347473,-118.6561934,1.753969086,,NLA12_NV-122,Not_Lake,13,13,13g,13g,-1916721.923,435206.2686
NLA12_NV-123,,,,110.475405,Included,1626.39,Region_9,AccessDenied,16,16040101,NATURAL,NATURAL,40.87505443,-115.3870819,6.5136563,NLA06608-1721,NLA12_NV-123,Target_Denied,13,13,13m,13m,-1609371.675,542943.5527
NLA12_NV-124,,,,10.91070748,Included,366.64,Region_9,Inaccessible-Barrier/Safety,15,15010005,NATURAL,NATURAL,36.50386095,-114.4104348,1.516130882,,NLA12_NV-124,Target_Inacc,14,14,14e,14e,-1623642.168,46149.68645
NLA12_NV-125,,,,5.438474132,Included,1356.03,Region_9,Nontarget-Ephemeral,16,16050102,,,39.60339752,-119.7121653,1.390769509,,NLA12_NV-125,Non_Target,13,13,13aa,13aa,-1996803.869,486165.8377
NLA12_NV-126,,,,10.26929035,Included,1395.59,Region_9,Nontarget-TooSmall,16,16050302,NATURAL,NATURAL,38.9131094,-119.3796726,1.655263316,,NLA12_NV-126,Lake_LT_1ha,13,13,13h,13h,-1988217.452,404192.4045
NLA12_NV-127,1,6617,6/12/2012,23.63513802,Included,2089.15,Region_9,TargetSampleable,17,17050104,MAN_MADE,RESERVOIR,41.75740963,-115.7220267,2.232382977,,NLA12_NV-127,Target_Sampled,80,80,80j,80j,-1616428.29,645317.0368
NLA12_NV-128,,,,1.261281031,Included,1826.77,Region_9,Nontarget-Ephemeral,16,16060009,,,38.69047239,-114.6232548,0.417749941,,NLA12_NV-128,Non_Target,13,13,13p,13p,-1594457.766,290162.081
NLA12_NV-129,,,,49.14666974,Included,1188.14,Region_9,Inaccessible-Barrier/Safety,16,16050203,MAN_MADE,MAN_MADE,39.60446965,-118.6719561,7.315246452,,NLA12_NV-129,Target_Inacc,13,13,13g,13g,-1910886.878,464895.9211
NLA12_NV-131,,,,14.53952352,Included,1814.49,Region_9,Nontarget-Ephemeral,16,16060007,NATURAL,NATURAL,40.33708448,-115.4249335,3.038740946,,NLA12_NV-131,Non_Target,13,13,13g,13g,-1624700.859,484583.3901
NLA12_NV-133,,,,33.97552609,Included,1191.44,Region_9,Nontarget-Ephemeral,16,16050203,,,39.60106886,-118.7260401,5.917670995,,NLA12_NV-133,Non_Target,13,13,13j,13j,-1915448.452,465614.4256
NLA12_NV-134,,,,9.563852846,Included,1317.31,Region_9,Nontarget-MapError,16,16050303,,,39.10788619,-119.1223116,1.608408995,,NLA12_NV-134,Not_Lake,13,13,13j,13j,-1961508.036,420025.1034
NLA12_NV-135,1,9021,6/13/2012,14.32637774,Included,1571.74,Region_9,AccessDenied,17,17050105,MAN_MADE,RESERVOIR,41.90498289,-116.4532887,2.460092193,,NLA12_NV-135,Target_Denied,80,80,80a,80a,-1671925.409,674112.4501
