VISIT_NO,EPA_REG,ECO3,ECO3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,ECO3_X_ORIGIN,HUC2,HUC8,SITEID_07,LON_DD,LAT_DD,STATE,CNTYNAME,LAKE_ORIGIN,LakeArea,LakePerim,LakeDepth,LakeEleva,DATE,Silica,DOC,NTL,PTL,pH,Cond,Temp,Sol
1,Region_5,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,5,5120202,NLA06608-1172,-86.21179967,39.277503,IN,BROWN,MAN-MADE,6.315548975,1.308242078,7.7,249.35,6/27/2007,838,3510,241,4,8.19,181.5,13.183077,5.795686275
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1030002,NLA06608-1174,-70.66748588,45.336671,ME,FRANKLIN,NATURAL,272.7759227,23.28120235,26,385.45,8/15/2007,4484,6070,298,4,7.32,39.99,20.075,5.044575163
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7010204,NLA06608-1175,-94.33240543,45.00158,MN,MEEKER,NATURAL,428.3024256,9.177586327,3,322.88,8/21/2007,7210,10580,1328,69,8.49,375.2,24.733333,5.490392157
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,3,3030004,NLA06608-1177,-79.04177704,35.032519,NC,CUMBERLAND,MAN-MADE,17.33483744,2.913383349,2.7,48.24,6/28/2007,2436,3990,328,24,6.31,27.1,28,5.846078431
1,Region_5,54,Central Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,7,7120006,NLA06608-1179,-88.12382987,42.28383,IL,LAKE,MAN-MADE,34.78292943,4.631947519,1.5,238.86,8/1/2007,1595,15760,2741,133,8.88,989.5,29.225,5.510915033
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3020201,NLA06608-1181,-78.52879549,35.813879,NC,WAKE,MAN-MADE,20.75538846,2.884278558,1.8,54.74,6/26/2007,13472,6000,251,9,7.91,101.3,11.933333,5.799673203
1,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,WMTNS NATURAL,14,14060003,NLA06608-1183,-110.7617077,40.678778,UT,DUCHESNE,NATURAL,10.95893361,1.67703314,12,3277.17,8/29/2007,531,2190,133,3,6.8,10.65,30.3,6.839150327
1,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,PLNLOW NATURAL,3,3100207,NLA06608-1185,-82.77867302,27.84729,FL,PINELLAS,NATURAL,276.8084358,14.51797068,2.4,1.25,8/16/2007,4903,15410,2869,62,8.51,628,16.577778,6.664052288
1,Region_2,62,North Central Appalachians,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,2,2040104,NLA06608-1189,-74.67614714,41.700347,NY,SULLIVAN,NATURAL,30.35309538,2.185119877,8,438.73,9/21/2007,1211,4170,281,9,6.71,89.54,19.9,5.61496732
1,Region_10,3,Willamette Valley,I,Willamette and Central Valleys,II,WMTNS MAN-MADE,17,17090003,NLA06608-1190,-123.3000758,44.087941,OR,LANE,MAN-MADE,3230.277164,44.53661254,5.3,115.1,6/25/2007,10264,2070,96,3,7.56,61.93,28.25,5.30875817
1,Region_6,32,Texas Blackland Prairies,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,12,12100203,NLA06608-1191,-97.8223278,30.007898,TX,HAYS,MAN-MADE,63.03037904,5.143504514,2.2,194.9,8/6/2007,17810,8240,984,152,7.78,445.7,21.03,5.312614379
1,Region_5,54,Central Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7120001,NLA06608-1195,-86.47388358,41.415064,IN,MARSHALL,NATURAL,129.117075,8.541185273,8.9,222.37,7/2/2007,4725,7280,753,26,8.43,407.6,21.411111,5.878562092
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,9,9020103,NLA06608-1198,-95.84076097,46.419179,MN,OTTER TAIL,NATURAL,34.53984756,2.558291207,10,405.95,7/25/2007,5442,6230,611,9,8.67,310.9,17.215385,5.328366013
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,5,5080003,NLA06608-1199,-84.96745506,39.606337,IN,UNION,MAN-MADE,72.75154288,6.371979051,11.7,254.76,8/15/2007,2944,4080,836,44,9.01,336.1,18.9,5.641568627
1,Region_6,36,Ouachita Mountains,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,8,8040101,NLA06608-1204,-93.11174318,34.445925,AR,GARLAND,MAN-MADE,2506.867396,186.5510673,30,118.4,8/28/2007,2745,3350,230,10,7.43,51.15,24.34,5.197254902
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4030111,NLA06608-1206,-86.80571961,46.040715,MI,DELTA,NATURAL,11.82276917,1.343363212,2.2,229.44,8/2/2007,1525,15820,834,17,7.64,121.8,21.5125,5.638627451
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7030005,NLA06608-1207,-92.56439548,45.315783,WI,POLK,NATURAL,26.13304762,2.187962762,7,286.83,7/26/2007,5517,3070,240,11,8.41,223.3,25.55,5.465816993
1,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10260008,NLA06608-1208,-97.16290101,38.759475,KS,DICKINSON,MAN-MADE,12.85293825,1.629498586,3.2,372.63,7/12/2007,5544,6870,1340,182,8.22,923.4,22.788889,5.692026144
1,Region_3,62,North Central Appalachians,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH MAN-MADE,2,2040106,NLA06608-1209,-75.52182529,41.099211,PA,MONROE,MAN-MADE,208.6935041,16.82150512,4.5,494.21,8/15/2007,1379,5290,437,22,7.08,100.4,18.4,5.562941176
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10110101,NLA06608-1210,-101.5137215,47.864702,ND,WARD,NATURAL,52.4948738,4.697762391,1.4,621.61,8/15/2007,3524,49030,4184,75,9.12,12600,24.95,5.440392157
1,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17010216,NLA06608-1217,-117.3323799,48.273757,WA,PEND OREILLE,MAN-MADE,194.5544583,8.051289981,1,619.78,7/24/2007,5814,5600,547,64,7.89,67.61,16.533333,5.483594771
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10130103,NLA06608-1219,-99.45309149,47.050847,ND,STUTSMAN,MAN-MADE,143.1940326,10.70362818,2.2,530.42,8/20/2007,41421,26700,3794,99,9.02,1497,28.8,5.399803922
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,6,6040001,NLA06608-1220,-88.31948013,35.67385,TN,HENDERSON,MAN-MADE,56.72361018,5.791879965,2.2,131.98,7/11/2007,8050,2870,478,31,7.39,36.06,25.936364,5.850588235
1,Region_1,84,Atlantic Coastal Pine Barrens,XIV,Eastern Coastal Plain,CPL,PLNLOW NATURAL,1,1090002,NLA06608-1222,-70.3351834,41.655485,MA,BARNSTABLE,NATURAL,18.44599889,2.646565613,6.5,9.79,7/31/2007,404,2750,391,12,7.13,130.4,24.9,5.766470588
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7080203,NLA06608-1223,-93.46829619,43.375162,IA,WORTH,NATURAL,15.06310307,3.656605613,1.8,380.39,7/24/2007,6448,12850,4053,422,9.47,269.3,27.4,5.629869281
1,Region_6,32,Texas Blackland Prairies,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,12,12010001,NLA06608-1224,-96.10401913,33.160587,TX,HUNT,MAN-MADE,69.98056695,3.352558138,5.5,155.46,7/12/2007,4965,5630,616,23,8.58,205.8,24.657143,5.340588235
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,5,5120107,NLA06608-1227,-86.00305553,40.490217,IN,HOWARD,MAN-MADE,12.74231305,1.436199689,6.3,253.44,7/3/2007,426,4390,487,8,8.41,353.3,24.236364,5.773267974
1,Region_7,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,7,7110004,NLA06608-1232,-91.00152146,39.297216,MO,PIKE,MAN-MADE,13.64715444,1.90071869,8.1,206.81,8/22/2007,828,5870,483,12,8.25,191.4,22.32,5.762810458
1,Region_6,22,Arizona/New Mexico Plateau,III,Xeric West,III,WMTNS MAN-MADE,13,13060001,NLA06608-1236,-105.1611962,35.559927,NM,SAN MIGUEL,MAN-MADE,18.493556,1.756089384,1.9,1980.04,8/16/2007,11672,5320,504,52,8.44,340.6,18.524242,6.619542484
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1060001,NLA06608-1238,-70.52697713,44.042805,ME,OXFORD,NATURAL,537.0270384,14.10140688,18.6,129.68,8/16/2007,765,2600,131,1,7.22,55.34,24.9,5.059542484
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7010204,NLA06608-1239,-94.95289584,45.238547,MN,KANDIYOHI,NATURAL,72.68044022,6.987628124,3,361.19,7/24/2007,14457,16850,3309,117,8.96,409.4,27.45,5.490392157
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11140104,NLA06608-1240,-96.50308213,34.524199,OK,COAL,MAN-MADE,38.13388497,4.454118912,6.7,214.01,7/18/2007,6498,8570,771,141,7.92,244.9,25.885,5.303921569
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3030002,NLA06608-1241,-79.31994397,36.118355,NC,ALAMANCE,MAN-MADE,280.5817178,43.25442397,7.5,161.97,6/23/2007,11268,5630,526,34,7.66,82.43,22.8,5.705359477
1,Region_5,53,Southeastern Wisconsin Till Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4030101,NLA06608-1242,-87.97829791,43.807948,WI,SHEBOYGAN,NATURAL,21.19364392,3.207156061,7.1,269.46,7/10/2007,1218,9140,849,11,7.81,369.7,22.075,5.62372549
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050001,NLA06608-1243,-85.4335164,41.495848,IN,NOBLE,NATURAL,86.2795263,9.597849109,13.4,270.12,8/7/2007,5466,7450,949,42,8.51,474.4,15.428571,5.771503268
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150004,NLA06608-1244,-100.4927777,42.5651,NE,CHERRY,NATURAL,158.8522664,7.318841269,2.1,872.35,8/7/2007,43049,21590,3772,253,8.45,338.2,24.94,6.035490196
1,Region_4,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,PLNLOW NATURAL,3,3020106,NLA06608-1245,-77.102743,34.933281,NC,CRAVEN,NATURAL,382.939341,8.648127847,1.5,11.04,6/29/2007,298,15190,596,25,4.16,53.05,28.5,5.712941176
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10160008,NLA06608-1255,-98.76204738,45.290003,SD,EDMUNDS,NATURAL,45.73686697,3.598668083,1.1,409.3,8/15/2007,29287,37600,13825,1326,8.58,4825,21.5,5.643529412
1,Region_7,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11070101,NLA06608-1256,-96.31123963,38.125418,KS,GREENWOOD,MAN-MADE,16.10221722,2.344281998,4,391.96,7/17/2007,11011,3410,346,20,8.46,406.2,24.46,5.510784314
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050006,NLA06608-1258,-85.47563891,43.15032,MI,KENT,NATURAL,30.02134791,2.52313727,1.5,269.27,8/22/2007,153,10440,712,16,7.55,100.2,19.433333,5.774705882
1,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,10,10180010,NLA06608-1259,-106.250251,41.371969,WY,ALBANY,NATURAL,16.54052497,1.829359201,9.5,3210.57,6/21/2007,1692,1960,129,9,7.13,42.62,8.88,6.457058824
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,15,15010011,NLA06608-1261,-115.1046656,38.383757,NV,NYE,MAN-MADE,276.2346208,16.35570496,1.1,1570.27,6/25/2007,11699,9710,1014,32,8.9,821.2,22.25,6.603267974
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7010106,NLA06608-1262,-94.32426564,46.567182,MN,CROW WING,NATURAL,252.3000582,18.61552286,4.2,372.34,7/9/2007,6458,12960,788,33,8.45,191.6,23.9,5.328366013
1,Region_4,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,5,5100205,NLA06608-1263,-84.64320588,38.792212,KY,BOONE,MAN-MADE,54.31485021,10.63994493,7.4,232.26,8/23/2007,1684,3420,453,33,8.32,391.9,22.2375,5.767254902
1,Region_10,80,Northern Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,17,17120007,NLA06608-1266,-119.9976109,42.119982,OR,LAKE,MAN-MADE,13.75617846,2.660069743,1.5,1752.34,7/12/2007,12856,10400,2228,933,8.02,140.7,18.466667,7.067058824
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,7,7080106,NLA06608-1268,-92.46019565,41.477208,IA,MAHASKA,MAN-MADE,50.17100905,7.186491922,7.6,238.83,7/17/2007,108,5420,990,69,8.45,290.7,24.814286,5.743986928
1,Region_9,7,Central California Valley,I,Willamette and Central Valleys,III,WMTNS MAN-MADE,18,18020109,NLA06608-1269,-121.5362609,38.507851,CA,SACRAMENTO,MAN-MADE,21.36912631,3.719272554,3.9,3.21,7/24/2007,16672,5660,1911,646,9.64,746.7,24.4,7.610522876
1,Region_8,18,Wyoming Basin,III,Xeric West,III,WMTNS MAN-MADE,10,10080001,NLA06608-1270,-109.3834683,43.355301,WY,FREMONT,MAN-MADE,74.834424,7.70584,5.8,1975,8/30/2007,1661,650,223,15,7.27,30.14,14.142857,6.099803922
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10230003,NLA06608-1271,-95.17278405,43.461332,IA,DICKINSON,NATURAL,20.67346333,1.690061039,1.7,437.09,8/7/2007,6308,11210,3534,604,9.06,391.8,24.933333,5.619477124
1,Region_2,64,Northern Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,2,2030103,NLA06608-1273,-74.25538694,40.935481,NJ,PASSAIC,MAN-MADE,32.68347138,4.349445499,2.2,55.92,9/7/2007,13044,6110,2297,197,8.98,397.3,24.56,5.679738562
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4010101,NLA06608-1274,-90.34231242,47.915151,MN,COOK,NATURAL,53.7635467,3.862511141,7.6,592.67,8/1/2007,748,5320,285,4,7.28,30.3,22.475,5.188823529
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,9,9020201,NLA06608-1278,-98.89293534,48.018904,ND,RAMSEY,NATURAL,19994.28201,232.2767882,11.5,434.35,8/21/2007,10510,15550,1965,303,8.84,2466,20.166667,5.226993464
1,Region_6,21,Southern Rockies,II,Western Forested Mountains,II,WMTNS MAN-MADE,13,13020202,NLA06608-1279,-106.8487839,36.039904,NM,RIO ARRIBA,MAN-MADE,14.46213324,1.509856336,3.4,2868.2,8/26/2007,3087,9690,496,40,7.8,72.36,16.175,6.077189542
1,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,17,17010213,NLA06608-1281,-116.1556177,48.135006,ID,BONNER,NATURAL,6.233209903,1.018033316,9.5,839,7/18/2007,1875,5060,400,4,8.88,139.3,22.177778,5.483594771
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7030004,NLA06608-1283,-93.27559075,45.888164,MN,KANABEC,NATURAL,7.142349516,1.337413971,5.5,300.96,6/27/2007,825,14240,1012,68,7.34,70.29,18.75,5.465816993
1,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,WMTNS MAN-MADE,14,14080101,NLA06608-1284,-107.4638244,36.823234,NM,ARCHULETA,MAN-MADE,6223.081149,271.8931761,48.5,1855,8/24/2007,7202,3380,180,5,8.28,212.5,15.847222,6.092679739
1,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11140109,NLA06608-1288,-94.00429471,33.720253,AR,HEMPSTEAD,MAN-MADE,10488.47613,187.8632545,10,80.44,8/27/2007,10509,5200,619,86,8.77,62.6,29.71,5.184183007
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10270102,NLA06608-1292,-95.7860147,39.001937,KS,SHAWNEE,MAN-MADE,101.9459965,7.168881617,8.8,350.58,7/20/2007,3218,3960,395,17,8.46,296,23.03,5.558366013
1,Region_6,24,Chihuahuan Deserts,III,Xeric West,III,WMTNS MAN-MADE,13,13030101,NLA06608-1295,-107.2214132,33.158572,NM,SIERRA,MAN-MADE,11.19860906,4.029969754,1.2,1296.36,7/12/2007,46321,3690,740,138,8.35,1697,24.75,6.095294118
1,Region_10,10,Columbia Plateau,III,Xeric West,III,WMTNS NATURAL,17,17020016,NLA06608-1297,-119.6483226,46.693467,WA,GRANT,NATURAL,219.2839274,18.88189137,4.2,149.07,9/13/2007,5656,3890,1235,17,8.72,362.9,20.36,6.367124183
1,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11080003,NLA06608-1300,-104.225471,35.503555,NM,SAN MIGUEL,MAN-MADE,3550.868052,134.5654843,30,1280.5,8/15/2007,3863,4480,229,5,8.48,850.3,20.711538,6.634117647
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7040002,NLA06608-1303,-93.52895007,44.231152,MN,LE SUEUR,NATURAL,349.8161313,12.12051789,2.8,304.59,8/8/2007,34085,12080,2338,817,8.81,425.4,25.025,5.60875817
1,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,7,7140102,NLA06608-1312,-91.05983943,38.099098,MO,WASHINGTON,MAN-MADE,20.53019727,2.798196371,6.5,256.36,9/27/2007,3092,3760,287,5,8.69,146,23.811111,5.809803922
1,Region_4,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,5,5130205,NLA06608-1316,-87.45542965,36.9216,KY,CHRISTIAN,MAN-MADE,69.03387459,8.087835189,1.5,176.78,8/17/2007,13893,10500,2606,269,7.97,214.8,28.733333,5.894052288
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10160010,NLA06608-1319,-97.52639653,45.117686,SD,CLARK,NATURAL,61.81026895,3.937019396,3,531.23,8/7/2007,40198,24170,4791,241,8.07,2435,21.72,5.499738562
1,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,WMTNS MAN-MADE,14,14060009,NLA06608-1321,-111.2808196,39.294588,UT,EMERY,MAN-MADE,471.7497226,13.54202632,27,2131,8/1/2007,1438,2530,168,10,8.39,363.4,14.656,6.840653595
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3150107,NLA06608-1323,-86.38310821,32.755987,AL,COOSA,MAN-MADE,2322.224572,144.242993,21.5,75.03,6/26/2007,3731,3120,233,9,8.43,174.9,27.19,5.92130719
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,9,9020103,NLA06608-1326,-95.74771639,46.701338,MN,OTTER TAIL,NATURAL,54.36982944,3.480720548,2.4,415.2,8/6/2007,13254,8510,854,24,8.8,238.9,24.22,5.328366013
1,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17060210,NLA06608-1329,-116.1697398,45.068128,ID,ADAMS,MAN-MADE,148.1473824,8.405334686,3.4,1939.1,8/8/2007,3982,2330,181,9,6.33,15.82,16.55,6.250065359
1,Region_4,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,5,5110006,NLA06608-1332,-87.20570041,36.986255,KY,TODD,MAN-MADE,20.22132071,6.022271691,1.5,134.72,8/21/2007,3143,6490,932,148,7.73,256.7,28.966667,5.894052288
1,Region_2,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH MAN-MADE,2,2010001,NLA06608-1333,-73.59007456,43.454622,NY,WASHINGTON,MAN-MADE,16.64066608,2.175537207,14.9,279.34,9/24/2007,2470,3130,166,3,7.41,42.01,17.634444,5.474117647
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4070004,NLA06608-1334,-84.80370819,45.414545,MI,EMMET,NATURAL,1396.209943,40.81992156,15.5,181.95,7/31/2007,6970,3500,388,7,8.57,299.1,21.423529,5.89130719
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11060006,NLA06608-1336,-96.82324072,36.387272,OK,PAWNEE,MAN-MADE,9.519015268,1.575451462,2.3,277.48,9/19/2007,8823,6510,1136,94,7.73,176.3,23.485,5.393529412
1,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10070004,NLA06608-1338,-109.1798402,46.011559,MT,STILLWATER,NATURAL,217.9717107,16.16217978,1.4,1216.38,6/27/2007,847,43210,4316,182,8.92,27370,22.2,5.957647059
1,Region_8,25,High Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10190005,NLA06608-1339,-104.9523623,40.222924,CO,WELD,MAN-MADE,72.49623567,5.616838896,7.5,1487.14,8/30/2007,3952,15910,3372,184,8.24,3491,22.85,6.082614379
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,9,9030001,NLA06608-1342,-92.04084194,47.742559,MN,ST LOUIS,NATURAL,30.92001994,3.202591757,3.7,444.62,7/17/2007,7200,12860,279,12,7.3,41.04,19.3,5.093006536
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10030201,NLA06608-1344,-112.5192316,48.392478,MT,PONDERA,NATURAL,8.303350174,1.119851109,2.5,1187,7/10/2007,232,5870,419,27,8.63,684.6,19.5,5.778366013
1,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5020006,NLA06608-1346,-79.49911328,39.469199,WV,PRESTON,MAN-MADE,60.88719073,4.001488569,5,782.59,7/12/2007,264,2190,125,3,7.41,59.83,23.48,5.627124183
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4010202,NLA06608-1347,-92.0010507,47.069361,MN,ST LOUIS,NATURAL,39.88681896,3.563273582,5.8,428.28,6/28/2007,8506,7680,551,12,8.09,121.2,20.75,5.093006536
1,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,6,6010102,NLA06608-1348,-81.99701482,36.579793,VA,WASHINGTON,MAN-MADE,3121.566699,260.7463064,38.5,526.88,8/8/2007,1597,2370,396,5,8.42,191.5,15.626667,5.553333333
1,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,PLNLOW NATURAL,3,3080101,NLA06608-1349,-81.35534067,28.632143,FL,ORANGE,NATURAL,39.15272032,2.487069564,3.1,19.8,8/23/2007,615,8160,804,30,8.1,248.8,31.225,5.46496732
1,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,10,10080014,NLA06608-1354,-108.1327104,45.181776,MT,BIG HORN,MAN-MADE,5253.904341,298.4478029,50.2,1109,7/28/2007,5604,3510,480,6,8.56,644,19.475862,6.02496732
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,5,5120106,NLA06608-1355,-86.40554386,41.204516,IN,MARSHALL,NATURAL,744.9768845,11.64575562,26,223.18,7/3/2007,1843,5440,584,5,8.53,389.6,15.2125,5.878562092
1,Region_6,38,Boston Mountains,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,11,11110104,NLA06608-1356,-94.97046064,35.520434,OK,SEQUOYAH,MAN-MADE,8.824124467,1.258082601,3.7,174.34,8/13/2007,5362,4980,416,21,7.01,78.42,30.558,5.36496732
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4020102,NLA06608-1358,-89.57932002,46.471362,MI,GOGEBIC,NATURAL,5280.382652,60.9739314,7,395,8/28/2007,11010,6140,288,11,7.7,79.23,20.775,5.476993464
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,5,5080001,NLA06608-1359,-83.96549218,40.188536,OH,CHAMPAIGN,NATURAL,152.6624672,7.649120885,4,325.75,7/31/2007,10138,4530,1166,108,8.6,392.2,24.84,5.702875817
