SITE_ID,VISIT_NO,LON_DD,LAT_DD,EPA_REG,ECO_LEV_3,ECO_L3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,AREA_HA,LAKEPERIM,DEPTHMAX,ELEV_PT,HUC_2,HUC_8
NLA06608-1346,1,-79.49911328,39.46919944,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,60.88719073,4.001488569,5,782.59,5,5020006
NLA06608-1347,1,-92.0010507,47.06936125,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,39.88681896,3.563273582,5.8,428.28,4,4010202
NLA06608-1348,1,-81.99701482,36.57979268,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,3121.566699,260.7463064,38.5,526.88,6,6010102
NLA06608-1349,1,-81.35534067,28.63214331,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,39.15272032,2.487069564,3.1,19.8,3,3080101
NLA06608-1354,1,-108.1327104,45.18177616,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,5253.904341,298.4478029,50.2,1109,10,10080014
NLA06608-1355,1,-86.40554386,41.2045164,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,744.9768845,11.64575562,26,223.18,5,5120106
NLA06608-1355,2,-86.40554386,41.2045164,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,744.9768845,11.64575562,25.6,223.18,5,5120106
NLA06608-1356,1,-94.97046064,35.52043358,Region_6,38,Boston Mountains,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,8.824124467,1.258082601,3.7,174.34,11,11110104
NLA06608-1358,1,-89.57932002,46.47136195,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,5280.382652,60.9739314,7,395,4,4020102
NLA06608-1358,2,-89.57932002,46.47136195,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,5280.382652,60.9739314,6.7,395,4,4020102
NLA06608-1359,1,-83.96549218,40.18853553,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,152.6624672,7.649120885,4,325.75,5,5080001
NLA06608-1360,1,-101.5543964,40.43031936,Region_7,25,High Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,651.8239396,29.84749004,12,948.55,10,10250005
NLA06608-1364,1,-86.3816758,35.37133652,Region_4,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,12.42375294,1.940902142,2.4,266.37,6,6040002
NLA06608-1365,1,-76.06888458,42.97430171,Region_2,83,Eastern Great Lakes and Hudson Lowlands,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,EHIGH MAN-MADE,87.90966101,5.920765609,5.7,347.24,4,4140202
NLA06608-1367,1,-96.61488782,44.82453402,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,55.19261105,4.943863276,1,510.14,7,7020003
NLA06608-1368,1,-96.77580307,33.73044411,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,10.93261568,1.430430386,1.3,188.09,11,11130210
NLA06608-1369,1,-79.8531667,36.15830485,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,163.3516829,12.29380488,5.8,226.2,3,3030002
NLA06608-1370,1,-86.4262233,43.70497197,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,15.33445706,1.445002747,6,202.9,4,4060101
NLA06608-1372,1,-98.49130804,35.19858711,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,1546.242185,58.45142362,9.9,408.86,11,11130302
NLA06608-1375,1,-82.97903314,40.43821209,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,173.7152983,13.42892199,5.4,277.83,5,5060001
NLA06608-1376,1,-90.92375999,37.93823147,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,71.32525233,6.491759999,7,257.54,7,7140104
NLA06608-1377,1,-113.5499319,45.86796274,Region_8,16,Idaho Batholith,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,7.763531893,1.394079272,16.3,2412.81,10,10020004
NLA06608-1380,1,-104.6630512,36.57446101,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,367.4414941,10.85700035,7.1,1868,11,11080001
NLA06608-1383,1,-95.11805454,45.30107859,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,907.0462119,26.99303037,9.5,365.04,7,7020005
NLA06608-1387,1,-85.5734717,42.18668508,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,131.8143115,4.469190576,2.7,260.47,4,4050003
NLA06608-1389,1,-75.59661445,38.38038763,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,52.58774542,8.00064676,1.8,2.91,2,2060007
NLA06608-1389,2,-75.59661445,38.38038763,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,52.58774542,8.00064676,1.8,2.91,2,2060007
NLA06608-1390,1,-95.39655084,45.91676304,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,467.7618445,13.7137439,17.5,413.52,7,7010108
NLA06608-1391,1,-81.3860772,41.32867877,Region_5,61,Erie Drift Plain,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,137.9707811,8.29521236,4.3,306.74,4,4110002
NLA06608-1396,1,-87.28855765,36.0828954,Region_4,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,19.4816792,3.23149738,3.4,187.46,5,5130204
NLA06608-1397,1,-116.7467274,33.24145034,Region_9,8,Southern California Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,731.0211313,20.20012835,3.9,818.28,18,18070303
NLA06608-1398,1,-87.08228263,46.43163694,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,36.23137823,2.615833121,1,253.05,4,4020201
NLA06608-1401,1,-77.17855996,40.80373555,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,91.06177432,7.592589455,4.1,189.37,2,2050301
NLA06608-1403,1,-105.0337077,40.43327881,Region_8,25,High Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,611.5609701,17.08625203,12.8,1510.61,10,10190006
NLA06608-1413,1,-81.73898503,28.91616949,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,1631.345563,21.37698289,4,17.71,3,3080102
NLA06608-1414,1,-72.21921899,41.92400456,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,19.46023234,2.788740794,2.4,205.1,1,1100002
NLA06608-1417,1,-121.0935467,38.3383223,Region_9,7,Central California Valley,I,Willamette and Central Valleys,III,MAN-MADE,WMTNS MAN-MADE,67.03383812,5.278031989,9.3,73.86,18,18040005
NLA06608-1420,1,-96.23064723,35.1386532,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,20.08273232,2.769122164,3.2,235.12,11,11100302
NLA06608-1421,1,-75.71879453,39.55390324,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,82.2649307,8.914793919,2,13.46,2,2040205
NLA06608-1425,1,-122.9725593,47.19204698,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,14.54593723,1.57554195,6.9,30.04,17,17110019
NLA06608-1426,1,-124.2460047,43.45220479,Region_10,1,Coast Range,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,132.2599971,12.52102561,1.4,7.51,17,17100304
NLA06608-1432,1,-96.87937904,34.56754654,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,12.61224708,1.550527563,3.4,364.54,11,11130304
NLA06608-1434,1,-84.97760482,45.16506431,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,184.4347565,6.069709785,5.5,214.79,4,4060105
NLA06608-1435,1,-88.10342481,42.19692077,Region_5,54,Central Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,88.5045257,3.98971726,2.1,257.23,7,7120006
NLA06608-1436,1,-99.51438874,32.03729676,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,705.3783771,34.05764224,11,523.04,12,12090108
NLA06608-1439,1,-110.2260262,40.29789402,Region_8,20,Colorado Plateaus,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,158.5816869,11.13645312,21,1794,14,14060003
NLA06608-1445,1,-118.8521689,42.91835392,Region_10,80,Northern Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,273.1142113,7.61775022,1,1267.15,17,17120003
NLA06608-1446,1,-122.0175362,43.79630195,Region_10,4,Cascades,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,27.72984017,2.321691925,3.6,1612.46,17,17090001
NLA06608-1447,1,-93.1265767,45.07363846,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,63.74593536,3.791395732,7.1,270.25,7,7010206
NLA06608-1450,1,-85.28224429,43.61999552,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,88.64697249,4.378990141,15,292.17,4,4060102
NLA06608-1454,1,-95.71390587,45.84991802,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,300.194975,14.86047973,5.7,395.84,7,7020005
NLA06608-1455,1,-107.9174634,39.04408399,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,7.799715466,1.258549098,3,3113.97,14,14020005
NLA06608-1460,1,-93.23879955,40.75747354,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,39.19406547,4.438882289,12.2,298.78,10,10280201
NLA06608-1461,1,-118.7415562,37.59934642,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,1966.933306,41.5300333,13.1,2063.39,18,18090102
NLA06608-1462,1,-106.0071156,46.53835681,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,17.59068654,3.680874627,1,796.17,10,10100001
NLA06608-1465,1,-75.58090694,40.87358233,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,448.9595751,37.73797728,28.5,272.8,2,2040106
NLA06608-1469,1,-81.89267614,33.29943972,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,5.011115104,2.164182459,1.7,31.76,3,3060106
NLA06608-1473,1,-116.8933801,47.89085231,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,157.7360606,12.1786398,18.6,703.45,17,17010305
NLA06608-1476,1,-105.0447684,39.74858029,Region_8,25,High Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,67.94222179,4.036971501,1.5,1617.33,10,10190002
NLA06608-1481,1,-121.1629233,40.4943852,Region_9,5,Sierra Nevada,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,39.18399626,3.412279261,20.8,1973.92,18,18080003
NLA06608-1482,1,-83.65565657,30.96113096,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,87.25734654,7.399583458,1.3,47.06,3,3110203
NLA06608-1483,1,-105.7469295,40.05555836,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,51.02802743,3.609073659,18.7,3029.04,14,14010001
NLA06608-1484,1,-93.63792628,35.56344263,Region_6,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,44.682125,4.738599411,13,203.73,11,11110202
NLA06608-1487,1,-83.58492288,42.21592161,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,PLNLOW MAN-MADE,384.9125554,17.21914202,10,218.11,4,4090005
NLA06608-1488,1,-99.69530507,34.73428918,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,12.99924829,2.400493247,1.7,464.12,11,11120202
NLA06608-1489,1,-122.5690307,46.98630288,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,22.24595447,2.041042209,2.5,108.21,17,17110015
NLA06608-1492,1,-85.19021469,39.27166676,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,76.30828514,13.32444878,6.4,300.27,5,5090203
NLA06608-1496,1,-97.58547265,33.66930447,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,4.897939908,1.272271983,1.6,340.04,12,12030103
NLA06608-1499,1,-85.4301129,41.24575191,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,52.82229999,3.043865062,19.2,287.1,5,5120104
NLA06608-1504,1,-90.35313417,36.97055086,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,2844.070693,191.848235,4.1,109.07,8,8020202
NLA06608-1508,1,-103.6053539,36.42564729,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,15.72299259,2.572308487,2,1695.5,11,11090104
NLA06608-1510,1,-105.0491133,47.82117438,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,6.965835101,1.928186811,2.5,692.46,10,10060002
NLA06608-1511,1,-98.61521182,45.53504992,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,191.754935,16.43894886,6.6,414.2,10,10160003
NLA06608-1515,1,-86.06684183,42.4782951,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,38.0113383,2.316003173,1.8,199.5,4,4050002
NLA06608-1517,1,-77.39673538,38.54281635,Region_3,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,23.78638566,4.829222307,8.5,39.81,2,2070011
NLA06608-1521,1,-111.8535786,42.23317529,Region_10,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,61.47497504,5.862205512,2.8,1512,16,16010202
NLA06608-1524,1,-98.33930518,34.37370438,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,51.21707047,3.924951149,4.4,310.31,11,11130202
NLA06608-1527,1,-94.94774508,43.45913401,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,66.92461413,4.128622874,1.5,418.93,7,7100002
NLA06608-1529,1,-118.2702746,40.69367958,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,4566.923773,160.5150704,14.3,1261,16,16040108
NLA06608-1532,1,-90.39676778,40.98641214,Region_5,54,Central Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,42.64401666,7.406650179,9.8,229.16,7,7080104
NLA06608-1537,1,-116.6384102,48.1617266,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,17.406049,1.55597886,11,647,17,17010214
NLA06608-1538,1,-78.65197531,39.7038049,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,85.66929955,7.64014301,12.3,380.07,2,2070002
NLA06608-1544,1,-93.63628619,42.27012122,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,98.73513483,4.221470275,3.4,317.91,7,7080105
NLA06608-1556,1,-87.18335673,39.00356446,Region_5,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,10.34160255,1.711863837,6.1,149.24,5,5120202
NLA06608-1558,1,-68.22649939,44.87906853,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,103.9486572,6.052489132,2.9,98.23,1,1050002
NLA06608-1560,1,-94.60523041,32.76230788,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,7062.474313,191.0197915,10.1,69.44,11,11140305
NLA06608-1561,1,-81.07000814,37.67100497,Region_3,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,37.38984381,6.587880169,6.6,849.34,5,5050004
NLA06608-1562,1,-110.2208282,42.59773028,Region_8,18,Wyoming Basin,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,134.1905791,8.417962257,6.9,2153.13,14,14040101
NLA06608-1564,1,-99.07349782,35.16889537,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,141.5132309,12.45807789,2.8,499.88,11,11120303
NLA06608-1568,1,-99.56836014,36.53187298,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,673.5793487,18.93515961,3,611.27,11,11100203
NLA06608-1569,1,-81.49933161,27.74198501,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,1395.78022,16.2246514,4,22.88,3,3090101
NLA06608-1572,1,-87.52287716,37.2690553,Region_4,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,57.94522091,4.400732648,2.4,128.93,5,5140205
NLA06608-1575,1,-97.78599752,45.18456035,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,16.03992677,2.6540629,6.8,527,10,10160010
NLA06608-1576,1,-93.9527628,38.3067683,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,650.4758526,28.27966458,3.5,229.32,10,10290108
NLA06608-1577,1,-110.0007541,34.18074648,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,52.99812311,4.523544683,11.9,1995.13,15,15020005
NLA06608-1578,1,-104.9019583,45.18292402,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,4.184399772,1.035071007,1.9,1152,10,10110201
NLA06608-1579,1,-85.03064639,41.68840425,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,547.459351,29.70488905,26,296.1,4,4050001
NLA06608-1586,1,-71.64332202,41.6889871,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,63.87472251,4.387076974,2.2,91.76,1,1090004
NLA06608-1593,1,-112.4185161,34.58721435,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,61.45952704,5.203095845,6.1,1573,15,15060202
NLA06608-1595,1,-105.0386785,40.18092494,Region_8,25,High Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,302.940332,7.832116367,8.5,1510.3,10,10190005
NLA06608-1596,1,-102.414217,41.75274586,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,51.21775028,3.532474941,0.7,1160.28,10,10180009
NLA06608-1600,1,-109.0848391,48.31132355,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,21.74333072,2.694965741,6,1015.61,10,10050009
NLA06608-1602,1,-111.2821257,33.58147205,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,887.14301,43.82740376,26.2,583,15,15060106
NLA06608-1608,1,-93.38700366,32.40169424,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,6276.010457,154.1642197,5,42.57,11,11140203
NLA06608-1610,1,-109.7887823,45.08626125,Region_8,17,Middle Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,63.10981233,10.10672473,34.6,3014.02,10,10070005
NLA06608-1617,1,-122.7050326,47.57177224,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,93.2476445,4.145803006,10.7,48.57,17,17110019
NLA06608-1623,1,-96.811485,30.24052123,Region_6,33,East Central Texas Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,4.696407724,0.842119632,2.8,94.67,12,12070102
NLA06608-1626,1,-86.43464751,43.9294318,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,239.2613936,18.77738595,13,176.99,4,4060101
NLA06608-1630,1,-100.125119,28.57555508,Region_6,31,Southern Texas Plains,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,240.9244102,9.205826705,5.2,216.79,12,12110104
NLA06608-1631,1,-109.297264,40.76550232,Region_8,20,Colorado Plateaus,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,93.49324923,7.809494042,6.9,2298,14,14040106
NLA06608-1633,1,-112.8818444,44.95420653,Region_8,17,Middle Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,1948.536926,29.00979185,20.4,1689.24,10,10020001
NLA06608-1637,1,-75.13142213,41.69516992,Region_3,60,Northern Appalachian Plateau and Uplands,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,20.12657668,1.81192972,7.6,384.84,2,2040101
NLA06608-1638,1,-121.8732089,44.37178143,Region_10,4,Cascades,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,90.74669984,5.59961301,21.3,1416.73,17,17090004
