"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA06608-1198",17,7.04353476283301,1.94142559705601,0.176470588235294,0.03690036900369,21,0.520955052462673,18256.15459372,682309.2898716,46.419179,-95.84076097,34.53984756,10,2.558291207,405.95,9,9020103,51,"Region_5",310.9,6230,611,9,5442,8.67,17.215385,5.328366013,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MN","7/25/2007",13.4332383382342,3.04452243772342,2.83321334405622,1.95211014115476,5.73947131706471,8.7371316117815,6.4150969591716,2.19722457733622,8.60190191934319
"NLA06608-1199",15,5.13280104285481,2.13731012940588,0.133333333333333,0.0825396825396825,46,1.79742507346065,55275.64670432,13373215.709902,39.606337,-84.96745506,72.75154288,11.7,6.371979051,254.76,5,5080003,55,"Region_5",336.1,4080,836,44,2944,9.01,18.9,5.641568627,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IN","8/15/2007",16.40876443698,3.8286413964891,2.70805020110221,1.63565152242463,5.81740873473106,8.31385226739821,6.7286286130847,3.78418963391826,7.98752447984877
"NLA06608-1204",16,2.91921630270028,2.22573957608333,0.25,0.0596153846153846,39,2.38199642681197,2830.476941569,3727602.0436448,34.445925,-93.11174318,2506.867396,30,186.5510673,118.4,8,8040101,36,"Region_6",51.15,3350,230,10,2745,7.43,24.34,5.197254902,"Ouachita Mountains","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","AR","8/28/2007",15.1312757011403,3.66356164612965,2.77258872223978,1.07131519077108,3.93476249239764,8.11671562481911,5.4380793089232,2.30258509299405,7.91753635394363
"NLA06608-1206",15,5.67977234450317,1.63749509227723,0.266666666666667,0.0593047034764826,26,1.8272473485869,5539.555555306,2957482.8637472,46.040715,-86.80571961,11.82276917,2.2,1.343363212,229.44,4,4030111,50,"Region_5",121.8,15820,834,17,1525,7.64,21.5125,5.638627451,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/2/2007",14.8998490806496,3.25809653802148,2.70805020110221,1.73691115173672,4.8023803552758,9.66903024132164,6.72623340235875,2.83321334405622,7.32974968904151
"NLA06608-1207",20,179.591836734694,3.10270204382198,0.4,0.0818181818181818,13,1.53359956893541,3286.41073606,107519.7888303,45.315783,-92.56439548,26.13304762,7,2.187962762,286.83,7,7030005,51,"Region_5",223.3,3070,240,11,5517,8.41,25.55,5.465816993,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","7/26/2007",11.5854301917511,2.56494935746154,2.99573227355399,5.19068670235567,5.40851615884611,8.02943284058124,5.48063892334199,2.39789527279837,8.61558951327243
"NLA06608-1208",14,8.08617779497446,1.80395583685579,0.928571428571429,0.586685159500693,36,2.7375869792265,10116.813783502,3825999.636891,38.759475,-97.16290101,12.85293825,3.2,1.629498586,372.63,10,10260008,27,"Region_7",923.4,6870,1340,182,5544,8.22,22.788889,5.692026144,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","KS","7/12/2007",15.1573303340767,3.58351893845611,2.63905732961526,2.09015615897765,6.82806251007289,8.83491938521639,7.20042489294496,5.2040066870768,8.62047154086974
"NLA06608-1209",14,8.67542972699697,1.81285831659692,0.214285714285714,0.0606060606060606,38,2.48939188567453,2414.17174746,2851752.74152856,41.099211,-75.52182529,208.6935041,4.5,16.82150512,494.21,2,2040106,62,"Region_3",100.4,5290,437,22,1379,7.08,18.4,5.562941176,"North Central Appalachians","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH MAN-MADE","PA","8/15/2007",14.8634443602392,3.63758615972639,2.63905732961526,2.1604948608593,4.60916220725763,8.57357352485234,6.07993319509559,3.09104245335832,7.2291138777933
"NLA06608-1210",7,4.20442189198985,0.992913081322374,0.142857142857143,0.00862068965517241,19,1.8618585940587,6313.58222276,3015870.613096,47.864702,-101.5137215,52.4948738,1.4,4.697762391,621.61,10,10110101,42,"Region_8",12600,49030,4184,75,3524,9.12,24.95,5.440392157,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","ND","8/15/2007",14.9193991070226,2.94443897916644,1.94591014905531,1.43613680287717,9.44145209293957,10.8001876346453,8.33902300574476,4.31748811353631,8.16735198705607
"NLA06608-1217",6,1.63247923912272,1.21540153080462,0.166666666666667,0.0144927536231884,30,0.799933361232847,205720.82205494,25852593.7497,48.273757,-117.3323799,194.5544583,1,8.051289981,619.78,17,17010216,15,"Region_10",67.61,5600,547,64,5814,7.89,16.533333,5.483594771,"Northern Rockies","II","Western Forested Mountains","II","WMTNS MAN-MADE","WA","7/24/2007",17.0679214923648,3.40119738166216,1.79175946922805,0.49009986485801,4.21375590110259,8.63052187672324,6.30444880242198,4.15888308335967,8.66802408111882
"NLA06608-1219",12,9.33161953727507,0.793623227540114,0.333333333333333,0.71900826446281,48,2.6107618886225,131599.0471713,21890728.646313,47.050847,-99.45309149,143.1940326,2.2,10.70362818,530.42,10,10130103,42,"Region_8",1497,26700,3794,99,41421,9.02,28.8,5.399803922,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","ND","8/20/2007",16.9015737556656,3.87120101090789,2.484906649788,2.23340858364045,7.31121838441963,10.1924188443883,8.24117615049496,4.59511985013459,10.6315432775843
"NLA06608-1220",13,2.41833537914735,1.81277434859618,0.307692307692308,0.215909090909091,35,2.38013630534791,21512.421513124,19224095.7363455,35.67385,-88.31948013,56.72361018,2.2,5.791879965,131.98,6,6040001,65,"Region_4",36.06,2870,478,31,8050,7.39,25.936364,5.850588235,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TN","7/11/2007",16.771675036429,3.55534806148941,2.56494935746154,0.883079443627995,3.58518421777517,7.96206730875367,6.16961073249146,3.43398720448515,8.99342737041261
"NLA06608-1223",15,107.169473841109,2.00996177406571,0.333333333333333,0.134909596662031,25,1.09184062230754,44518.76118911,4020916.3942372,43.375162,-93.46829619,15.06310307,1.8,3.656605613,380.39,7,7080203,47,"Region_7",269.3,12850,4053,422,6448,9.47,27.4,5.629869281,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IA","7/24/2007",15.207020393382,3.2188758248682,2.70805020110221,4.6744114491403,5.59582599981755,9.46109909032337,8.30721262662831,6.04500531403601,8.77152528418647
"NLA06608-1224",7,4.63203463203463,1.16371478799525,0.285714285714286,0.504672897196262,25,2.14356095570369,28069.33333298,12161378.990771,33.160587,-96.10401913,69.98056695,5.5,3.352558138,155.46,12,12010001,32,"Region_6",205.8,5630,616,23,4965,8.58,24.657143,5.340588235,"Texas Blackland Prairies","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","TX","7/12/2007",16.3137758319189,3.2188758248682,1.94591014905531,1.53299621693416,5.32690482339995,8.63586472113374,6.42324696353352,3.13549421592915,8.51016857647927
"NLA06608-1227",8,34.3113284433578,0.847109620067871,0.25,0.0142517814726841,29,2.48603900058702,7215.52254074,4718187.687099,40.490217,-86.00305553,12.74231305,6.3,1.436199689,253.44,5,5120107,55,"Region_5",353.3,4390,487,8,426,8.41,24.236364,5.773267974,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IN","7/3/2007",15.3669353192308,3.36729582998647,2.07944154167984,3.53547557495956,5.8673175543651,8.38708450606922,6.18826412308259,2.07944154167984,6.05443934626937
"NLA06608-1232",11,23.1590181430096,1.07003742881636,0.272727272727273,0.00460829493087558,18,0.401980524774766,19809.131311981,1499373.6955303,39.297216,-91.00152146,13.64715444,8.1,1.90071869,206.81,7,7110004,72,"Region_7",191.4,5870,483,12,828,8.25,22.32,5.762810458,"Interior River Valleys and Hills","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","MO","8/22/2007",14.2205580425667,2.89037175789616,2.39789527279837,3.14238425729013,5.25436547901885,8.67760991282214,6.18001665365257,2.484906649788,6.71901315438526
"NLA06608-1236",9,4.5119924008549,1.33971497622921,0.333333333333333,0.097165991902834,12,0.465978100495943,24265.955559048,1583419.6450093,35.559927,-105.1611962,18.493556,1.9,1.756089384,1980.04,13,13060001,22,"Region_6",340.6,5320,504,52,11672,8.44,18.524242,6.619542484,"Arizona/New Mexico Plateau","III","Xeric West","III","WMTNS MAN-MADE","NM","8/16/2007",14.2750973984944,2.484906649788,2.19722457733622,1.50673882998665,5.83070876822859,8.57922858233569,6.22257626807137,3.95124371858143,9.36494809020262
"NLA06608-1238",16,84,2.04888023016078,0.25,0.343253968253968,21,2.18781116799402,177.788376612,49880.4907595,44.042805,-70.52697713,537.0270384,18.6,14.10140688,129.68,1,1060001,58,"Region_1",55.34,2600,131,1,765,7.22,24.9,5.059542484,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","ME","8/16/2007",10.8173852385487,3.04452243772342,2.77258872223978,4.43081679884331,4.01349597435878,7.86326672400957,4.87519732320115,0,6.63987583382654
"NLA06608-1239",18,7.7006704113064,1.79050288965536,0.222222222222222,0.334117647058824,10,0.735441828278452,248536.88885416,46968932.09196,45.238547,-94.95289584,72.68044022,3,6.987628124,361.19,7,7010204,51,"Region_5",409.4,16850,3309,117,14457,8.96,27.45,5.490392157,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MN","7/24/2007",17.6649969217847,2.30258509299405,2.89037175789616,2.04130739147301,6.01469267322719,9.73210593578051,8.10440130792161,4.76217393479776,9.57893400530844
"NLA06608-1240",22,24.7343887792382,2.01797266123381,0.227272727272727,0.0458404074702886,33,2.34649869668131,2820.517487184,2198854.646438,34.524199,-96.50308213,38.13388497,6.7,4.454118912,214.01,11,11140104,29,"Region_6",244.9,8570,771,141,6498,7.92,25.885,5.303921569,"Cross Timbers","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","OK","7/18/2007",14.6034471675059,3.49650756146648,3.09104245335832,3.20819453360978,5.50084996395812,9.05602301159183,6.64768837356333,4.94875989037817,8.77924971622905
"NLA06608-1241",11,8.49886849383958,0.825261549626497,0.181818181818182,0.0103550295857988,26,0.862143299338097,19835.999999612,8134833.703612,36.118355,-79.31994397,280.5817178,7.5,43.25442397,161.97,3,3030002,45,"Region_4",82.43,5630,526,34,11268,7.66,22.8,5.705359477,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","NC","6/23/2007",15.9116658563381,3.25809653802148,2.39789527279837,2.13993303626342,4.41194944832514,8.63586472113374,6.26530121273771,3.52636052461616,9.32972212899626
"NLA06608-1242",11,33.1333333333333,1.94497998209978,0.272727272727273,0.325955734406439,15,1.92729362209097,2562.915519048,427809.590902,43.807948,-87.97829791,21.19364392,7.1,3.207156061,269.46,4,4030101,53,"Region_5",369.7,9140,849,11,1218,7.81,22.075,5.62372549,"Southeastern Wisconsin Till Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","7/10/2007",12.9664334945049,2.70805020110221,2.39789527279837,3.50053982499442,5.91269186594259,9.1204156644482,6.74405918631135,2.39789527279837,7.10496544826984
"NLA06608-1243",16,11.705069124424,1.53928385984637,0.4375,0.0531496062992126,38,2.59615619626677,127280.02494394,26939654.373208,41.495848,-85.4335164,86.2795263,13.4,9.597849109,270.12,4,4050001,56,"Region_5",474.4,7450,949,42,5466,8.51,15.428571,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","8/7/2007",17.1091098993619,3.63758615972639,2.77258872223978,2.46002200647212,6.16205084768352,8.9159693113736,6.85540879860993,3.73766961828337,8.60630236648801
"NLA06608-1244",14,61.1277006850518,1.62068760578841,0.214285714285714,0.0359195402298851,62,3.2069925884548,110145.5081885,32135569.3469705,42.5651,-100.4927777,158.8522664,2.1,7.318841269,872.35,10,10150004,44,"Region_7",338.2,21590,3772,253,43049,8.45,24.94,6.035490196,"Nebraska Sand Hills","IV","Great Plains Grass and Shrublands","IVnat","PLNLOW NATURAL","NE","8/7/2007",17.2854740539783,4.12713438504509,2.63905732961526,4.11296512980553,5.82363743646448,9.97998552350885,8.23536064375335,5.53338948872752,10.6700942807824
"NLA06608-1245",11,2.01709401709402,1.63632275947593,0.272727272727273,0.0508474576271186,12,0.590402362690415,34397.03703608,6286235.0213282,34.933281,-77.102743,382.939341,1.5,8.648127847,11.04,3,3020106,63,"Region_4",53.05,15190,596,25,298,4.16,28.5,5.712941176,"Middle Atlantic Coastal Plain","XIV","Eastern Coastal Plain","CPL","PLNLOW NATURAL","NC","6/29/2007",15.653872883698,2.484906649788,2.39789527279837,0.701657870227854,3.97123486505999,9.62839259558982,6.39024066706535,3.2188758248682,5.6970934865054
"NLA06608-1255",7,6.83991921655299,1.01461884622356,0.571428571428571,0.799442896935933,34,1.29309849169074,566485.7448492,20288041.98898,45.290003,-98.76204738,45.73686697,1.1,3.598668083,409.3,10,10160008,46,"Region_8",4825,37600,13825,1326,29287,8.58,21.5,5.643529412,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","SD","8/15/2007",16.825542205863,3.52636052461616,1.94591014905531,1.92277592111925,8.48156601377309,10.534759329378,9.53423382639054,7.18992217074581,10.2848990105406
"NLA06608-1256",15,35.9497645211931,1.42072527163193,0.266666666666667,0.305676855895196,34,2.67611274767858,2033.720589263,1628454.6623569,38.125418,-96.31123963,16.10221722,4,2.344281998,391.96,11,11070101,28,"Region_7",406.2,3410,346,20,11011,8.46,24.46,5.510784314,"Flint Hills","IV","Great Plains Grass and Shrublands","IVman","PLNLOW MAN-MADE","KS","7/17/2007",14.3031420631862,3.52636052461616,2.70805020110221,3.58212253397017,6.00684564914628,8.13446757027756,5.84643877505772,2.99573227355399,9.30665005211359
"NLA06608-1258",24,1.74883159957787,2.36976206634703,0.125,0.155172413793103,29,2.41230926271315,2876.622413677,2161663.8803682,43.15032,-85.47563891,30.02134791,1.5,2.52313727,269.27,4,4050006,56,"Region_5",100.2,10440,712,16,153,7.55,19.433333,5.774705882,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MI","8/22/2007",14.5863887981053,3.36729582998647,3.17805383034795,0.5589479075689,4.60716818865076,9.25339986143663,6.56807791141198,2.77258872223978,5.03043792139244
"NLA06608-1259",11,2.03920369095868,1.91442186956718,0.272727272727273,0.290625,20,1.87423215753398,855.122511989,287234.9703864,41.371969,-106.250251,16.54052497,9.5,1.829359201,3210.57,10,10180010,21,"Region_8",42.62,1960,129,9,1692,7.13,8.88,6.457058824,"Southern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","WY","6/21/2007",12.5680558719275,2.99573227355399,2.39789527279837,0.712559384081407,3.75232362667047,7.58069975222456,4.85981240436167,2.19722457733622,7.43366654016617
"NLA06608-1261",10,9.18309170874735,1.30168480812598,0.1,0.0909090909090909,24,0.481472623198386,30912.2963001,10394882.9267038,38.383757,-115.1046656,276.2346208,1.1,16.35570496,1570.27,15,15010011,13,"Region_9",821.2,9710,1014,32,11699,8.9,22.25,6.603267974,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","6/25/2007",16.1568242167485,3.17805383034795,2.30258509299405,2.21736393537748,6.71076668514478,9.18091156128537,6.92165818415113,3.46573590279973,9.3672586470476
"NLA06608-1262",16,10.648918469218,1.64067868035506,0.25,0.252232142857143,20,1.33141115988968,14541.333332778,489565.7118281,46.567182,-94.32426564,252.3000582,4.2,18.61552286,372.34,7,7010106,50,"Region_5",191.6,12960,788,33,6458,8.45,23.9,5.328366013,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MN","7/9/2007",13.101273974697,2.99573227355399,2.77258872223978,2.36545833481256,5.25540986553676,9.46962296990626,6.66949808985788,3.49650756146648,8.77307495131822
"NLA06608-1263",20,3.97772474144789,2.3072057534766,0.35,0.126666666666667,15,1.76595387259453,3476.845532355,337594.5937627,38.792212,-84.64320588,54.31485021,7.4,10.63994493,232.26,5,5100205,71,"Region_4",391.9,3420,453,33,1684,8.32,22.2375,5.767254902,"Interior Plateau","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","KY","8/23/2007",12.7296010278396,2.70805020110221,2.99573227355399,1.38070998282599,5.97100670520559,8.13739583005665,6.11589212548303,3.49650756146648,7.42892719480227
"NLA06608-1266",7,4.8750892219843,0.818998714865887,0.142857142857143,0.0483162518301611,11,1.27062795512693,6.224659,8628.923420005,42.119982,-119.9976109,13.75617846,1.5,2.660069743,1752.34,17,17120007,80,"Region_10",140.7,10400,2228,933,12856,8.02,18.466667,7.067058824,"Northern Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","OR","7/12/2007",9.06287502774474,2.39789527279837,1.94591014905531,1.58413840622783,4.94662996412034,9.24956108512946,7.70885960104718,6.83840520084734,9.46156590741735
"NLA06608-1268",14,15.1267709141387,1.50000651424972,0.285714285714286,0.564102564102564,19,1.52632479217486,3539.590094805,437699.6928904,41.477208,-92.46019565,50.17100905,7.6,7.186491922,238.83,7,7080106,47,"Region_7",290.7,5420,990,69,108,8.45,24.814286,5.743986928,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IA","7/17/2007",12.9892883215347,2.94443897916644,2.63905732961526,2.71646608229528,5.67229180756483,8.59785109443369,6.89770494312864,4.23410650459726,4.68213122712422
"NLA06608-1269",9,6.36916275214148,1.11799820380875,0,0,19,1.60212625430278,4178.793650767,1556499.43783,38.507851,-121.5362609,21.36912631,3.9,3.719272554,3.21,18,18020109,7,"Region_9",746.7,5660,1911,646,16672,9.64,24.4,7.610522876,"Central California Valley","I","Willamette and Central Valleys","III","WMTNS MAN-MADE","CA","7/24/2007",14.257949907688,2.94443897916644,2.19722457733622,1.85146802486105,6.61566349804166,8.64117917119723,7.55538194424027,6.4707995037826,9.72148594455309
"NLA06608-1270",2,0.0436319211134866,0.692733743538781,0,0,14,2.06063649425574,162.104857154,22610.51960766,43.355301,-109.3834683,74.834424,5.8,7.70584,1975,10,10080001,18,"Region_8",30.14,650,223,15,1661,7.27,14.142857,6.099803922,"Wyoming Basin","III","Xeric West","III","WMTNS MAN-MADE","WY","8/30/2007",10.0261705463286,2.63905732961526,0.693147180559945,-3.13196626087727,3.40585319319835,6.47697236288968,5.40717177146012,2.70805020110221,7.41517510961329
"NLA06608-1271",17,48.2124616956078,2.30983179936585,0.235294117647059,0.185028248587571,17,0.80437456904922,3090.41870109,305149.3557063,43.461332,-95.17278405,20.67346333,1.7,1.690061039,437.09,10,10230003,47,"Region_7",391.8,11210,3534,604,6308,9.06,24.933333,5.619477124,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IA","8/7/2007",12.6285566265704,2.83321334405622,2.83321334405622,3.87561752904314,5.97075150551044,9.32456151606621,8.17018565287964,6.40357419793482,8.74957394808293
