"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA12_NM-105",14,0.8053147,1.99892579643138,0.5,0.275954232550331,16,2.60606223073185,4719.1548,7066492.9023,"NLA06608-0628",35.7589017,-105.1444719,325.898413,1.6,7.492451521,2059.13,11,11080004,26,26,"Region_6",880,18960,1348,77,1866,8.63,15.1012820512821,6.57856209150327,15.7708748613746,2.77258872223978,2.63905732961526,-0.216522146280434,6.77992190747225,9.85008677580901,7.20637729147225,4.34380542185368,7.53155238140729
"NLA12_NM-117",29,0.5593734,2.19188570954076,0.310344827586207,0.794962184472841,36,1.90097600277726,129356.874,11561129.884,"",36.89563356,-105.1370534,24.32774702,9.1,2.00376923,2650.12,11,11080001,21,21,"Region_6",418.5,18120,1238.5,26.5,1366.5,8.91,15.1423076923077,-0.30562091503268,16.2631591572626,3.58351893845611,3.36729582998647,-0.580938050292303,6.03667688992953,9.80477157959697,7.12165624892941,3.27714473299218,7.22000800536812
"NLA12_NM-129",12,0.0490651,1.62939067338541,0.25,0.023862174947162,16,1.97026414831776,7459.6372,1426123.9829,"",35.35167925,-103.4881351,1521.935083,14,95.74501471,1146.68,11,11080006,26,26,"Region_6",1577,6170,505,24,3506,8.7,20.7179487179487,6.97052287581699,14.1704708207071,2.77258872223978,2.484906649788,-3.01460729121305,7.36327958696304,8.72745411689943,6.22455842927536,3.17805383034795,8.16223106548118
"NLA12_NM-132",8,0.3661631,1.18674575289706,0.25,0.00565567639120381,7,0.0295223669977037,8619455.3539,340132649.5668,"",36.83163302,-104.2263032,44.17987055,3.2,2.934291857,2066.16,11,11080001,21,21,"Region_6",458,4630,1231,231,15175,8.56,15.2512820512821,6.53470588235294,19.6448462452721,1.94591014905531,2.07944154167984,-1.00467641642832,6.12686918411419,8.44031214708028,7.11558212618445,5.44241771052179,9.6274046159277
"NLA12_NM-133",20,0.284751,1.08786818135802,0.15,0.0743632155813325,26,1.51987199895037,19685.1661,2967717.1757,"",36.88334317,-105.2471097,1.162679858,1.9,0.406815071,2999.7,13,13020101,21,21,"Region_6",204,19070,1503,52,904,8.02,14.7794871794872,-0.30562091503268,14.9033035875227,3.25809653802148,2.99573227355399,-1.25614016480851,5.31811999384422,9.85587169859446,7.31521838975297,3.95124371858143,6.80682936039218
"NLA12_NM-134",20,0.0694842,2.03959343015075,0.2,0.325171765667591,23,2.5655608530453,2918.9302,3618080.2932,"NLA06608-3839",36.79890899,-108.1040209,86.18705845,16.9,5.097443683,1718.89,14,14080104,22,22,"Region_6",391,1670,129,17,3357,8.43,15.6858974358974,6.97111111111111,15.1014541373943,3.13549421592915,2.99573227355399,-2.66665589038612,5.96870755998537,7.4205789054108,4.85981240436167,2.83321334405622,8.11880299698004
"NLA12_NM-138",20,0.1252353,2.37002331918481,0.25,0.312724128101262,11,1.45725670559191,52356.6566,3038461.0069,"",35.98082795,-108.9316434,15.39520392,8,2.223609264,2290.19,15,15020006,23,23,"Region_6",201,3310,305,152,27383,8.62,14.5641025641026,6.77875816993464,14.9268616974655,2.39789527279837,2.99573227355399,-2.07756091117447,5.30330490805908,8.10470346837111,5.72031177660741,5.02388052084628,10.2176776618687
"NLA12_NM-150",20,4.3416852,1.80274032192718,0.3,0.205214187339054,20,1.33084481048671,84475.8942,45193074.1138,"NLA06608-4684",36.7118285,-108.1531642,17.24188628,1.9,2.440431656,1614.29,14,14080101,22,22,"Region_6",558,3720,939,159,34,8.12,22.151282051282,6.97111111111111,17.6264544054911,2.99573227355399,2.99573227355399,1.46826256767622,6.32435896238131,8.22147894726719,6.84481547920826,5.06890420222023,3.52636052461616
"NLA12_NM-152",12,0.093889,1.73523871358977,0.333333333333333,0.0648478522510624,11,0.838918545104175,46853.4486,961023.7789,"NLA06608-3700",36.17599422,-104.8160803,25.20015344,1,2.103981466,2038.53,11,11080003,26,26,"Region_6",898,18450,1511,256,33099,8.84,17.2512820512821,6.53470588235294,13.7757544315589,2.39789527279837,2.484906649788,-2.36564204552993,6.8001700683022,9.82281964946867,7.32052696227274,5.54517744447956,10.4072583494284
"NLA12_NM-160",14,0.1583212,1.51668900657,0.285714285714286,0.0207969621250976,5,1.42610117133226,11160.4189,2454952.3821,"NLA06608-2260",35.66711339,-105.2417642,437.4938783,3.4,9.298367,2012.39,13,13060001,26,26,"Region_6",506,4860,611,214,9705,8.44,18.7475641025641,6.57856209150327,14.7136179227294,1.6094379124341,2.63905732961526,-1.8431293981309,6.22653666928747,8.48879371689454,6.4150969591716,5.36597601502185,9.18039649560311
"NLA12_NM-161",15,0.1773725,1.17227190341023,0.266666666666667,0.273643321258932,28,1.04258068206691,43989.1682,2533085.2525,"",36.59549602,-105.4171201,3.570066587,2.5,0.833946074,3307.2,13,13020101,21,21,"Region_6",132.8,2800,214,16,1286,8.09,16.7942307692308,-0.30562091503268,14.7449485851486,3.3322045101752,2.70805020110221,-1.72950323803396,4.88884423704233,7.9373746961633,5.36597601502185,2.77258872223978,7.15929190479756
"NLA12_NM-162",13,0.1406306,1.60215737235434,0.230769230769231,0.0215209207668886,12,1.72445138298477,5241.7283,1298750.6264,"",36.87227505,-106.9285162,17.38204713,5.8,1.706591307,2232.51,14,14080101,21,21,"Region_6",1168,8430,626,56,665,9.36,20.7512820512821,6.46503267973856,14.0769133037054,2.484906649788,2.56494935746154,-1.96161868459411,7.06304816338817,9.0395520509959,6.4393503711001,4.02535169073515,6.49978704065585
"NLA12_NV-101",22,1.4146763,1.50428867189876,0.363636363636364,0.020997594997527,52,2.69919916863686,5378.2162,2532607.9288,"NLA06608-1862",41.92898525,-119.1790015,100.3274322,1.05,7.006504342,1678.23,16,16040205,80,80,"Region_9",427.5,5560,1055,501,44266,8.41,15.8532051282051,6.96071895424837,14.7447601316895,3.95124371858143,3.09104245335832,0.346900741674014,6.05795428837681,8.62335338724463,6.96129604591017,6.21660610108486,10.697972167002
"NLA12_NV-102",26,0.1325543,2.28503368210884,0.269230769230769,0.122392106480137,7,1.37397697317227,359949.7381,11102306.4549,"NLA06608-2797",37.90817585,-114.2671693,23.50032449,2.1,3.751118986,1604,15,15010013,13,13,"Region_9",615,5160,645,138,51300,8.64,19.6,6.99437908496732,16.2226634334272,1.94591014905531,3.25809653802148,-2.02076290618483,6.42162226780652,8.54869185847561,6.46925031679577,4.92725368515721,10.8454460311589
"NLA12_NV-103",24,0.6946596,1.75685125357015,0.291666666666667,0.763448457345151,33,2.77000869538307,3749.657,2323342.8278,"NLA06608-0237",38.39816173,-115.117053,72.28422249,2,5.820396898,1574.3,15,15010011,13,13,"Region_9",645,5240,463,27,7105,9.03,21.7884615384615,7.02790849673203,14.6585175806313,3.49650756146648,3.17805383034795,-0.364333337573454,6.46925031679577,8.56407677731509,6.13772705408623,3.29583686600433,8.8685540405312
"NLA12_NV-104",18,0.3347952,1.76885001666956,0.277777777777778,0.00367239434735026,13,1.83882613733509,14843.8511,4312006.1663,"NLA06608-1529",40.69658925,-118.2877882,4566.923149,6.2,160.5151463,1261,16,16040108,13,13,"Region_9",924,6260,573,125,36401,8.63,22.6435897435897,7.12013071895425,15.2769138216024,2.56494935746154,2.89037175789616,-1.09423627738715,6.82871207164168,8.74193546409414,6.35088571671474,4.8283137373023,10.5023515257749
"NLA12_NV-105",15,0.5988609,2.16225478576529,0.266666666666667,0.0211825484014735,11,1.71416440627934,5531.8775,3578699.6572,"NLA06608-0889",41.21823837,-116.5203252,233.3338323,5.2,11.22508635,1645.33,16,16040106,13,13,"Region_9",265,4340,389,246,20782,8.47,21.2679487179487,6.79869281045752,15.0905100681492,2.39789527279837,2.70805020110221,-0.512725928201291,5.57972982598622,8.37562962709445,5.96357934361845,5.50533153593236,9.94184250641259
"NLA12_NV-106",33,0.0053231,2.46382969332926,0.242424242424242,0.0799534106066014,17,2.08528230220726,8276.9567,2828971.9525,"NLA06608-0585",39.48435525,-118.7235713,164.1227226,1.2,15.10576383,1202.02,16,16050203,13,13,"Region_9",255,3200,588,173,23808,8.36,17.901282051282,7.20248366013072,14.8554239359539,2.83321334405622,3.49650756146648,-5.23569943856933,5.54126354515843,8.07090608878782,6.37672694789863,5.15329159449778,10.0777769376328
"NLA12_NV-109",12,0.0825033,1.46621136158508,0.0833333333333333,0.277855552444569,21,0.256183842883859,29705.2176,233759.3154,"NLA06608-2313",40.04718141,-119.5715783,46299.68324,44.4,125.5296821,1156.74,16,16050103,13,13,"Region_9",8483,9500,606,83,1183,9.18,17.2473684210526,7.08156862745098,12.3620472983355,3.04452243772342,2.484906649788,-2.49491698644148,9.04581943980773,9.15904707758863,6.40687998606931,4.4188406077966,7.07580886397839
"NLA12_NV-119",30,0.2751449,2.79629869498781,0.133333333333333,0.0728815980234415,32,3.00422813019342,58077.4086,114105851.9701,"",41.6332907,-118.3893572,15.38586876,2.6,1.593703024,1311.62,16,16040202,13,13,"Region_9",217,3380,619,137,27576.5,9.67,20.7871794871795,6.93477124183007,18.5526371015986,3.46573590279973,3.40119738166216,-1.29045741099251,5.37989735354046,8.12563098847706,6.4281052726846,4.91998092582813,10.2247192397411
"NLA12_NV-127",20,0.170073,1.17770441850755,0.2,0.0497556931435325,26,2.115248863655,7360.8184,1945294.6512,"",41.75740963,-115.7220267,23.63513802,2.2,2.232382977,2089.15,17,17050104,80,80,"Region_9",249,5970,573,43,4271,8.28,13.2205128205128,6.64509803921569,14.4809240151805,3.25809653802148,2.99573227355399,-1.77152752233802,5.51745289646471,8.69450220638665,6.35088571671474,3.76120011569356,8.35960327084147
"NLA12_NV-137",10,0.1204928,1.19900026773607,0.2,0.0339638551017156,34,2.4199044807615,16035.1785,22317930.4594,"",41.16858314,-119.8174513,28.89670735,6.4,3.02659775,1560.81,16,16040204,80,80,"Region_9",261,2260,351,230,60271,8.33,19.0512820512821,6.96071895424837,16.9209009698254,3.52636052461616,2.30258509299405,-2.11616527887394,5.56452040732269,7.72312009226633,5.86078622346587,5.4380793089232,11.0066063383421
"NLA12_NV-141",12,0.1683885,1.38341826057764,0.333333333333333,0.0216422142842296,18,2.23381322690578,13877.116,4637888.5283,"",39.54187799,-119.7789359,7.933417639,4,1.548571783,1353.79,16,16050102,13,13,"Region_9",1197,6340,1103,137,28376,8.09,21.0410256410256,7.18457516339869,15.3497697620758,2.89037175789616,2.484906649788,-1.78148146929199,7.08757370555797,8.75463404743127,7.0057890192535,4.91998092582813,10.2532989964535
"NLA12_NV-144",26,0.0272632,1.83572191462702,0.115384615384615,0.531702074591391,24,2.66421012376726,999.7593,25687648.5075,"",39.24114932,-117.1658183,5.804787052,1.7,1.211973125,2255.5,16,16060004,13,13,"Region_9",287,1430,206,20,2728,8.98,14.7,6.97470588235294,17.0615208315179,3.17805383034795,3.25809653802148,-3.60221747148874,5.65948221575962,7.26542972325395,5.32787616878958,2.99573227355399,7.91132401896335
"NLA12_NV-167",16,0.1531165,1.2434915992492,0.1875,0.0686327077747989,31,2.69227855922144,7607.5419,6507688.2242,"",41.19805974,-115.8922956,4.956316925,1.5,0.957284254,1814.22,16,16040102,13,13,"Region_9",541,10420,845,150,45030,8.86,17.8525641025641,6.64509803921569,15.6884948396277,3.43398720448515,2.77258872223978,-1.87655620942798,6.29341927884648,9.25148231530736,6.73933662735717,5.01063529409626,10.7150842132956
"NLA12_NV-177",12,0.0878976,1.45171516813883,0.25,0.0222884356341925,17,1.69759515429108,2312.8913,6233570.9765,"",41.69458237,-118.7419158,32.01538297,5.4,2.773789983,2153.8,16,16040205,80,80,"Region_9",98.3,3480,415,88,20375,9.16,19.5705128205128,6.93477124183007,15.6454599170022,2.83321334405622,2.484906649788,-2.43158277841803,4.58802402715312,8.15478757276852,6.0282785202307,4.47733681447821,9.92206393810906
"NLA12_NV-193",20,0.9665399,1.43682495108894,0.25,0.28662603582118,26,2.37512991253666,3595.7392,1415284.5671,"",39.10754761,-119.9072662,34.97203318,3.9,2.919691656,2124.21,16,16050101,5,5,"Region_9",451,4790,445,21,871,9.53,16.05,7.18457516339869,14.1628411763312,3.25809653802148,2.99573227355399,-0.0340326982060461,6.11146733950268,8.47428569040496,6.09807428216624,3.04452243772342,6.7696419768525
"NLA12_NV-R01",17,0.2410073,0.817172914506496,0.176470588235294,0.808279666217579,11,0.984711182848018,3056.7526,4599702.755,"NLA06608-NV:2",40.59285373,-115.3943332,4.379874732,3.7,0.827084238,2968.8,16,16040101,13,13,"Region_9",53.6,930,75,12,1564,8.03,15.95,6.76111111111111,15.3415022408932,2.39789527279837,2.83321334405622,-1.4229280554938,3.98154906807676,6.8351845861473,4.31748811353631,2.484906649788,7.35500192110526
"NLA12_NY-0101",35,0.2848943,2.15667449043259,0.228571428571429,0.0310427411148626,32,1.84662981880886,54897.6765,843886.9917,"NLA06608-1045",42.49915505,-77.1490251,4564.909789,43,91.32944677,217.44,4,4140201,60,60,"Region_2",297.5,2410,242,9,1811,8.33,12.8216025641026,-7.53535947712418,13.6457738685232,3.46573590279973,3.55534806148941,-1.25563704469842,5.69541422498568,7.7873820264847,5.48893772615669,2.19722457733622,7.50163445788341
"NLA12_NY-0102",21,0.0073766,1.24779355336364,0.142857142857143,0.00691375430415096,51,2.92471900181209,6588.2697,21677632.3893,"NLA06608-0229",44.03842234,-74.36720503,1683.026984,3,78.15538398,495.93,4,4150305,58,58,"Region_2",28.2,5070,396,16,5281,6.61,18.3628205128205,-7.75320261437909,16.8917915214366,3.93182563272433,3.04452243772342,-4.90944245113378,3.33932197794407,8.53109609658523,5.98141421125448,2.77258872223978,8.57187075270693
"NLA12_NY-0103",24,0.2028678,1.77443330164133,0.166666666666667,0.26886967769158,15,1.5253936103716,4898.3563,698598.2407,"NLA06608-0101",42.02259255,-73.48550577,61.41492971,5.8,4.569696265,532.8,1,1100005,58,58,"Region_1",14.46,1310,111,4,465,5.97,13.1051282051282,-7.59392156862745,13.4568310930293,2.70805020110221,3.17805383034795,-1.5952007436108,2.67138621673062,7.1777824161952,4.70953020131233,1.38629436111989,6.14203740558736
"NLA12_NY-0104",46,1.1067002,2.57102188642057,0.304347826086957,0.317204153392219,50,1.53244162506152,134121.2752,43909791.6972,"",43.62876093,-73.42646982,16.58048325,2.55,2.077220757,28.85,2,2010008,83,83,"Region_2",267,3620,476.5,54,3869,7.97,22.4017307692308,-7.65862745098039,17.5976478986688,3.91202300542815,3.8286413964891,0.101382795006034,5.58724865840025,8.19422930481982,6.16646772309426,3.98898404656427,8.26075135470051
"NLA12_NY-0106",24,0.1204947,2.43093263070523,0.291666666666667,0.0733949294035339,21,2.06099055776717,9112.6041,420671.2006,"",44.37867633,-74.36423487,15.71472102,7,2.006578026,504.57,4,4150306,58,58,"Region_2",22,3520,248,14,2500,7.05,17.8935897435897,-7.75320261437909,12.9496068113286,3.04452243772342,3.17805383034795,-2.11614951042122,3.09104245335832,8.16621626859214,5.51342874616498,2.63905732961526,7.82404601085629
"NLA12_NY-0108",20,5.2679828,0.617374655374838,0.25,0.0884105771947471,28,2.15477997690266,9762.304,23531907.8331,"",41.33989604,-73.67007006,4.448670045,1.7,1.275294645,68.26,2,2030101,59,59,"Region_2",427,5830,694,124,13953,7.82,24.798717948718,-7.69797385620915,16.9738678382964,3.3322045101752,2.99573227355399,1.6616475188795,6.05678401322862,8.67077227934454,6.5424719605068,4.82028156560504,9.54344981789221
"NLA12_NY-0109",23,0.0221414,2.58873438437468,0.260869565217391,0.211111311841166,39,3.11233311207979,3863.1379,3231500.7694,"",44.73604256,-74.06546921,16.83147863,4.8,3.591859161,528.45,4,4150307,58,58,"Region_2",26,14660,485,26,5004,6.61,14.949358974359,-7.75320261437909,14.9884572217788,3.66356164612965,3.13549421592915,-3.81030611973516,3.25809653802148,9.59287797544064,6.18414889093748,3.25809653802148,8.5179928715868
"NLA12_NY-0110",17,0.5975734,1.59053505057214,0.176470588235294,0.0653196745370527,23,2.15385262392587,6750.8624,1901111.8268,"",43.8504499,-73.63471673,3.061326494,4.6,0.739530192,404.72,2,2020001,58,58,"Region_2",29.3,3460,321,11,2216,7.11,25.3,-7.65862745098039,14.4579494449903,3.13549421592915,2.83321334405622,-0.514878157533039,3.37758751602302,8.14902386805177,5.77144112313002,2.39789527279837,7.70345904786717
"NLA12_NY-0111",15,0.4083178,1.28516969932829,0.133333333333333,0.67588113964172,24,1.28029791152237,22935.5809,1514849.9752,"",43.24193911,-74.48992678,4.458108519,5.7,0.990288398,576.39,2,2020002,58,58,"Region_2",13.53,3840,426,12,139,6.36,19.4025641025641,-7.78679738562091,14.2308269657516,3.17805383034795,2.70805020110221,-0.895709486211316,2.6049094421827,8.25322764558177,6.05443934626937,2.484906649788,4.93447393313069
"NLA12_NY-0112",25,1.4569491,1.80621167702527,0.08,0.242674229319336,38,2.32466268780673,15178.5986,2940189.0064,"",42.32527988,-77.17720022,4.094913633,3.8,0.838109872,325.07,2,2050105,60,60,"Region_2",369,6000,486,33,10742,8,19.2,-7.53535947712418,14.8939844251396,3.63758615972639,3.2188758248682,0.376344591805304,5.91079664404053,8.69951474821019,6.18620862390049,3.49650756146648,9.28191657046541
"NLA12_NY-R02",21,0.0329823,2.20258645295331,0.238095238095238,0.206271242454286,31,2.50444928903848,3878.5409,7420763.57,"NLA06608-1333",43.45530211,-73.58953255,16.64059289,14.9,2.175525818,279.34,2,2010001,58,58,"Region_2",45.7,3330,224,12,4420,7.67,15.0858974358974,-7.65862745098039,15.8197925168571,3.43398720448515,3.04452243772342,-3.41178422504645,3.82209829790016,8.11072758297449,5.41164605185504,2.484906649788,8.39389497507174
"NLA12_OH-101",28,3.4018984,2.73007048330674,1.10714285714286,0.677121868189832,35,2.71804378244639,645181.6726,19556867.5026,"NLA06608-1375",40.36715267,-83.05951671,391.6292587,3.1,30.26232203,276.06,5,5060001,55,55,"Region_5",454,6415,1270.5,157,345.5,8.335,25.18125,6.05882352941176,16.788837061617,3.55534806148941,3.3322045101752,1.22433362874229,6.11809719804135,8.76639427704974,7.14716580276022,5.05624580534831,5.84499264320772
"NLA12_OH-102",14,1.2621483,1.39291457317094,0.357142857142857,0.721556571442516,30,2.83665271987093,301648.3724,23639067.9857,"NLA06608-0783",40.37248248,-84.34011043,327.1193671,1,38.09773855,291.82,5,5080001,55,55,"Region_5",584,9790,2129,572,2738,9.37,26.875,6.08464052287582,16.9784113244162,3.40119738166216,2.63905732961526,0.232815269100936,6.36990098282823,9.18911673552456,7.66340766489348,6.3491389913798,7.91498300584839
"NLA12_OH-103",36,0.8460723,1.97485434992148,0.361111111111111,0.558456174490052,16,1.8805482221916,441388.1761,3125270.6238,"NLA06608-0445",40.03999071,-81.01388786,43.0430055,9,6.510774129,322.66,5,5030106,70,70,"Region_5",390,3380,353,17,1970,8.36,25.4474358974359,5.90509803921569,14.9550314370191,2.77258872223978,3.58351893845611,-0.167150462034589,5.96614673912369,8.12563098847706,5.8664680569333,2.83321334405622,7.58578882173203
"NLA12_OH-104",17,0.5879972,2.00953151193226,0.705882352941177,0.256710406103975,28,2.54263782067017,182593.6344,10877927.6847,"NLA06608-0303",41.08846075,-82.7290152,80.71893983,4.1,11.27852132,249.78,4,4100012,55,55,"Region_5",620,6190,1226,88,2599,8.46,24.3807692307692,-0.242941176470588,16.2022463110941,3.3322045101752,2.83321334405622,-0.53103309299961,6.42971947803914,8.73069036567864,7.11151211649616,4.47733681447821,7.86288203464149
"NLA12_OH-105",18,1.2819702,1.98468394660679,0.388888888888889,0.215369358819729,33,2.89985912790375,1651404.79,28628842.4268,"NLA06608-0271",40.49553571,-83.89988027,2018.923135,1.5,74.63414217,303.7,5,5080001,55,55,"Region_5",304,6160,1360,138,639,8.56,20.1025641025641,6.05882352941176,17.1699252440809,3.49650756146648,2.89037175789616,0.248398113298513,5.71702770140622,8.72583205652757,7.2152399787301,4.92725368515721,6.45990445437753
