"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen","ln_phySR","ln_zpDen","ln_zpSR","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","Omni2"
"NLA06608-1368",5,0.398743354277429,0.673887001906585,0.860709289452615,0.878787878787879,27,0.829245137645603,51916.44324,10660032.745,33.730444,-96.77580307,10.93261568,1.3,1.430430386,188.09,11,11130210,29,"Region_6",856.6,6680,1180,110,10601,0.352747302267033,25.2,5.340588235,"Cross Timbers","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TX","9/18/2007",1.00583869494575,0.352484790406853,-2.382296717423,-2.43191935050002,0.630053304878526,0.84978593647125,-1.37231430856544,0.211345120102566,0.6458395942626,0.713402007751971,-0.919862504898447,-0.128317167204115
"NLA06608-1369",10,6.12575127138234,0.668183068224137,0.194606060316787,0.0339622641509434,18,1.19618743042484,45149.63372,12227052.1644,36.158305,-79.8531667,163.3516829,5.8,12.29380488,226.2,3,3030002,45,"Region_4",98.69,3570,679,50,11813,-0.23851371654105,23.742857,5.705359477,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","NC","6/21/2007",1.08131730870147,-0.531549858844324,-0.356594306489669,-0.568539502809926,0.105900986000659,0.348222179736891,-0.889358807008874,-0.538272108842985,0.727166002462185,0.5040902040466,-0.114545914271784,-0.477534612273815
"NLA06608-1370",13,39.0468870099923,1.22835965197933,-0.778929428420192,0.00393700787401575,16,1.25581243510528,9288.88851,3312051.487,43.704972,-86.4262233,15.33445706,6,1.445002747,202.9,4,4060101,56,"Region_5",314.4,9670,1063,39,7662,0.720643047303176,19.757143,6.074444444,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MI","8/31/2007",0.362529297823359,-0.788351942505867,1.01683735071607,0.136771428077538,0.531018149927579,0.190167706486104,0.611840951159082,0.653911702118031,0.401921643791961,-0.141696578764299,0.649503705050326,-0.19493134468433
"NLA06608-1372",15,17.0756302521008,1.78935166965107,-0.0274283493951555,0.505905511811024,20,1.61386508986884,17204.14715,7644390.968,35.198587,-98.49130804,1546.242185,9.9,58.45142362,408.86,11,11130302,27,"Region_6",421.3,4170,878,113,3610,0.27391249975929,24.813846,5.650718954,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","OK","9/17/2007",0.822834959337364,-0.301832567166436,0.403543786136412,0.521467832688276,0.349673423887003,0.866902655585185,-1.08026804276943,-0.352408375985669,-0.163456088545497,0.659135557864559,-0.231841294939755,-0.495975031716026
"NLA06608-1375",14,2.79576221306651,2.25727106403342,0.575236476965832,0.56,33,1.27480948958003,31447.10772,4891110.28,40.438212,-82.97903314,173.7152983,5.4,13.42892199,277.83,5,5060001,55,"Region_5",296.6,5730,2169,79,5437,-0.514435525318156,24.466667,5.707581699,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","OH","9/4/2007",0.577079671162819,0.790006649453103,-0.938215755957034,0.335995064467242,1.20741597248546,0.639205226173874,-0.0379902023809837,0.0278119852695666,0.144202672797701,0.609620429603289,-0.109799332548064,-0.331962718778632
"NLA06608-1376",13,26.1467204542059,0.775362686502294,0.245844770250312,0.060952380952381,22,0.90791085458943,22563.55701,5139040.774,37.938231,-90.92375999,71.32525233,7,6.491759999,257.54,7,7140104,39,"Region_7",275.7,2690,346,18,9415,0.668086512298012,24.21,5.779084967,"Ozark Highlands","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","MO","9/26/2007",0.604292328697347,-0.0940279997980736,0.719471069946907,0.136771428077538,-0.53351843868875,-0.301683907191821,-0.53529197449104,-0.876886997040194,0.556706097837287,0.572560403443767,0.0419506241630144,-0.466323008100925
"NLA06608-1377",9,90.0943396226415,0.707380347344374,-1.06358892805089,0.00174520069808028,25,2.34091427512173,6175.298823,644958.442,45.867963,-113.5499319,7.763531893,16.3,1.394079272,2412.81,10,10020004,16,"Region_8",15.99,2990,101,8,7364,-1.22394874788786,8.735294,6.171372549,"Idaho Batholith","II","Western Forested Mountains","II","WMTNS NATURAL","MT","7/22/2007",-0.537900224791258,0.184686808172996,1.63679196641095,-0.851779003921986,-1.70134611818471,-0.817543389443283,1.04210792413132,-0.750387321735996,0.372119030411463,-3.0097618049331,0.84246140794383,0.0656297927837519
"NLA06608-1380",11,8.7349798253004,0.996630815435612,-0.592606846843737,0.83756345177665,19,0.704503619202679,13333.009172,2403864.1003,36.574461,-104.6630512,367.4414941,7.1,10.85700035,1868,11,11080001,26,"Region_6",481.7,5700,524,21,3908,0.799477849810919,22.2375,6.174117647,"Southwestern Tablelands","IV","Great Plains Grass and Shrublands","IVman","PLNLOW MAN-MADE","NM","7/18/2007",0.186151100653047,-0.413667219781573,-0.0934886398281006,-0.312318207667922,-0.139866941475415,-0.20362357068663,-0.806576131350845,0.0215315725460815,-0.103867092149317,0.273906326614268,0.84788192374648,-0.32188491762166
"NLA06608-1383",14,3.45715947810189,1.7192466310975,-0.852127585468085,0.00721153846153846,21,0.868564376366813,75266.541046,1976920.3775,45.301079,-95.11805454,907.0462119,9.5,26.99303037,365.04,7,7020005,51,"Region_5",404.5,12400,1444,35,10993,0.720643047303176,20.377778,5.490392157,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MN","8/22/2007",0.0785394138066555,-0.195455483649486,-0.780766122106216,0.335995064467242,0.821545184087144,0.121329472777726,0.929342099998721,0.951422240481148,0.673118390580827,-0.0330037310589214,-0.582672880216607,-0.13561950082527
"NLA06608-1387",10,0.404171448530512,1.16118919877908,0.194606060316787,0.037037037037037,25,0.856612971796404,70944.59073,11811773.32,42.186685,-85.5734717,131.8143115,2.7,4.469190576,260.47,4,4050003,56,"Region_5",437.1,7030,994,25,413,0.549834308536395,23.3,5.843660131,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MI","7/20/2007",1.06230084406771,0.184686808172996,-2.37227091313301,-0.568539502809926,0.46736554100219,-0.0927116250929041,0.309819929530653,0.272444545437164,-1.79221535498955,0.43792416305452,0.177392314909932,-0.477534612273815
"NLA06608-1389",19,2.34106709104615,2.05634237742276,2.75384478278602,0.434704830053667,36,2.6306677704746,63601.07273,13305990.862,38.380388,-75.59661445,52.58774542,1.8,8.00064676,2.91,2,2060007,63,"Region_3",151.5,3150,2506,86,16861,-0.632687729079772,27.9,5.747908497,"Middle Atlantic Coastal Plain","XIV","Eastern Coastal Plain","CPL","PLNLOW NATURAL","MD","8/7/2007",1.127855863879,0.979717355996486,-1.06982851188665,1.15694915270048,1.34439077135182,0.693212565201738,-0.447337122173816,-0.688019280223484,0.99446891734572,1.07108347867127,-0.0239824074821503,3.27113207032329
"NLA06608-1390",18,10.3489771359807,1.04524406985873,-0.693531578530983,0.0135658914728682,26,1.71415050207886,2852.923176,982964.9891,45.916763,-95.39655084,467.7618445,17.5,13.7137439,413.52,7,7010108,51,"Region_5",397,7240,553,15,12306,0.838895251064792,18.038889,5.490392157,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MN","7/19/2007",-0.30599433189628,0.270199639493103,0.0322323376702825,1.0116008437681,-0.0887781382351398,-0.41766466855726,1.05181532849918,0.30766044924146,0.757882566736246,-0.461433735163032,-0.582672880216607,-0.25740010329959
"NLA06608-1391",14,12.6859388156048,1.56128558360408,0.0994484561545259,0.0929203539823009,8,0.943029609037324,126599.109,33753522.67,41.328679,-81.3860772,137.9707811,4.3,8.29521236,306.74,4,4110002,61,"Region_5",870.3,8090,1360,172,6846,0.260773366008,23.84,5.77751634,"Erie Drift Plain","VII","Mostly Glaciated Dairy Region","VII","EHIGH NATURAL","OH","9/5/2007",1.64014982858256,-2.29961915734668,0.18320432118891,0.335995064467242,0.764703140264695,1.13414637003153,0.139143470677142,0.440471614168882,0.317322547785603,0.518438954928592,0.038641746952194,-0.491435530539723
"NLA06608-1396",12,37.2767857142857,1.95342017276364,-0.138445554251127,0.0459081836327345,34,1.9465444308486,49538.32715,12384626.526,36.082895,-87.28855765,19.4816792,3.4,3.23149738,187.46,5,5130204,71,"Region_4",221.9,2200,255,19,4715,0.457860372277359,27.271429,5.894052288,"Interior Plateau","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","TN","6/21/2007",1.08836440591069,0.855094996833407,0.982437905924754,-0.0784064917300982,-0.822957889614435,-0.267289962788818,-0.904359531668308,-1.11746688764363,0.0371632085683723,0.991005814800978,0.282050511049603,-0.48682672976569
"NLA06608-1397",11,196.068796068796,1.23290800079149,0.012941543279743,0.472431077694236,24,1.42392821554367,52645.67578,29694866.469,33.24145,-116.7467274,731.0211313,3.9,20.20012835,818.28,18,18070303,8,"Region_9",573.5,15570,3559,367,25,0.865173518567373,24.25,6.679607843,"Southern California Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","CA","7/10/2007",1.56964561272671,0.0956827067453098,2.21337991330639,-0.312318207667922,1.67709461352947,1.61625082479935,-1.46958608093139,1.22378573238869,-3.89919860460696,0.578361754887726,1.80705912501339,-0.496265569339051
"NLA06608-1398",8,9.45656824989302,1.42899271153544,1.52681251858844,0.126696832579186,25,1.53976956192608,15362.133692,11618825.0548,46.431637,-87.08228263,36.23137823,1,2.615833121,253.05,4,4020201,50,"Region_5",38.65,19390,624,24,1377,-1.90718370295498,19,5.638627451,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/17/2007",1.05323668905455,0.184686808172996,-0.0346337543527626,-1.1684138272283,0.0257858004822103,-0.118679843487757,1.15423520793562,1.48629311462117,-0.887527992641394,-0.279016614790263,-0.257951047017509,0.661744557980187
"NLA06608-1401",8,20.5939066718087,1.66185135654358,-0.138445554251127,0.108614232209738,23,1.21272937103139,3345.3810408,337225.56967,40.803736,-77.17855996,91.06177432,4.1,7.592589455,189.37,2,2050301,67,"Region_3",124.6,3500,494,29,2529,0.234495098505417,26.72,5.572091503,"Ridge and Valley","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","PA","7/11/2007",-0.894758422912688,0.00289007662102084,0.54245649779191,-1.1684138272283,-0.195783146238573,0.00170324003976646,0.0347206434009469,-0.561964286536181,-0.430819977661533,0.919221034297723,-0.402634570455608,-0.48682672976569
"NLA06608-1403",15,38.9230769230769,1.65217376531191,0.41664047002873,0.411067193675889,21,1.80316718659536,1571.395024,198720.4144,40.433279,-105.0337077,611.5609701,12.8,17.08625203,1510.61,10,10190006,25,"Region_8",590.6,5020,389,7,533,0.379025569769616,19.753846,5.906928105,"High Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","CO","7/2/2007",-1.18580676085799,-0.195455483649486,1.01448249799139,0.521467832688276,-0.422418000240565,-0.902487116642156,-0.0389714856954647,-0.130456603238599,-1.60058670926238,-0.142283059218755,0.30864844923472,-0.410111495041094
"NLA06608-1413",8,3.44165435745938,0.784578285055702,1.52681251858844,0.789699570815451,15,1.70577917436288,88619.22336,1249210.617,28.916169,-81.73898503,1631.345563,4,21.37698289,17.71,3,3080102,75,"Region_4",374.2,14800,1614,25,3715,0.760060448557047,30.5,5.46496732,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW NATURAL","FL","7/11/2007",-0.174081668349441,-0.929065132756068,-0.784099128495365,-1.1684138272283,0.927104816965542,-0.0927116250929041,-2.32998058239918,1.16310494875979,-0.141916572598088,1.38419581481093,-0.639247731067164,0.661744557980187
"NLA06608-1414",12,18.3333333333333,1.64292308051517,0.41664047002873,0.187878787878788,23,1.71037888825428,2617.344854,11901636.5676,41.924005,-72.21921899,19.46023234,2.4,2.788740794,205.1,1,1100002,59,"Region_1",135.5,5080,319,17,4075,-1.14511394538011,23.026667,5.700457516,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH MAN-MADE","CT","8/28/2007",1.06647194010092,0.00289007662102084,0.456240355057447,-0.0784064917300982,-0.610576729623478,-0.338044261239751,0.25756704060955,-0.116241593921207,-0.0724302997496783,0.3964556419499,-0.125022857067358,-0.410111495041094
"NLA06608-1417",13,27.6041666666667,1.9335687686305,-0.778929428420192,0.254716981132075,20,0.688015008625537,13388.667714,1416060.0967,38.338322,-121.0935467,67.03383812,9.3,5.278031989,73.86,18,18040005,7,"Region_9",67.61,2640,251,7,8400,0.0636863597386381,26.169,7.610522876,"Central California Valley","I","Willamette and Central Valleys","III","WMTNS MAN-MADE","CA","7/31/2007",-0.105087588601056,-0.301832567166436,0.759691624796796,0.136771428077538,-0.837953251881103,-0.902487116642156,-0.455704984307801,-0.899334482470518,0.471007183900897,0.845996865314746,3.39736407526832,-0.19493134468433
"NLA06608-1420",12,15.5225120945003,1.29651763000432,-0.138445554251127,0.00956022944550669,12,0.537381364298426,42168.18075,3797574.835,35.138653,-96.23064723,20.08273232,3.2,2.769122164,235.12,11,11100302,29,"Region_6",121.2,8800,1154,112,3601,-0.146539780282014,24.51,5.317124183,"Cross Timbers","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","OK","9/18/2007",0.437812807007636,-1.4155845080955,0.33283469191599,-0.0784064917300982,0.608921874156684,0.861248102677024,-1.09219024714204,0.541117695477007,-0.165331392891562,0.615838879491133,-0.973532407863795,-0.48682672976569
"NLA06608-1421",12,14.2504626773597,0.892703354674437,0.41664047002873,0.0584415584415584,13,0.701804469534003,3873.2316072,956117.40304,39.553903,-75.71879453,82.2649307,2,8.914793919,13.46,2,2040205,63,"Region_3",156.4,9450,1100,41,4192,1.81119114866031,28.45,5.800065359,"Middle Atlantic Coastal Plain","XIV","Eastern Coastal Plain","CPL","PLNLOW MAN-MADE","DE","7/17/2007",-0.321234745116462,-1.24106757534771,0.269435910409876,-0.0784064917300982,0.563468994973247,0.221980986037079,-0.213898912404329,0.626377904036739,-0.0511640238751167,1.1396852068492,0.0861207335393135,-0.410111495041094
"NLA06608-1425",11,9.01348103250078,1.76679052288253,0.012941543279743,0.307246376811594,14,1.58264778617972,39601.47021,4439744.64,47.192047,-122.9725593,14.54593723,6.9,1.57554195,30.04,17,17110019,2,"Region_10",50.86,9020,468,22,7985,-0.672105130333645,14.3125,5.122614379,"Puget Lowland","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/7/2007",0.523794525236598,-1.07949013290066,-0.0702164782081535,-0.312318207667922,-0.247062494312497,-0.174030652948633,1.30549765374229,0.570660329211935,0.43294277714324,-1.27460038681089,-1.42778062105105,-0.496265569339051
"NLA06608-1426",10,450,0.812613944413579,0.860709289452615,0.191111111111111,27,1.98533385902439,552.7497497,1834775.0319,43.452205,-124.2460047,132.2599971,1.4,12.52102561,7.51,17,17100304,1,"Region_10",63.69,7870,557,35,270,-1.94660110420885,23.5,5.762941176,"Coast Range","II","Western Forested Mountains","II","WMTNS NATURAL","OR","7/23/2007",0.0374740280421252,0.352484790406853,2.82939559163528,-0.568539502809926,-0.0819425273393689,0.121329472777726,0.561559978211311,0.407485628481471,-2.11152324420299,0.467959968458041,0.00785372782068097,-0.128317167204115
"NLA06608-1434",8,0.931951892539178,1.23108027032454,-0.971074590670912,0.0782122905027933,32,2.67791235579311,2364.444439,2815316.9211,45.165064,-84.97760482,184.4347565,5.5,6.069709785,214.79,4,4060105,50,"Region_5",287.2,5360,458,5,6159,0.707503913551885,26.133333,5.89130719,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/1/2007",0.273103150794232,0.722915272334942,-1.75279986235573,-1.1684138272283,-0.267547889090243,-1.11652821451279,0.902285694156616,-0.0520506356826802,0.237875938459942,0.841203968456934,0.276372370732278,-0.0278835921200293
"NLA06608-1435",14,3.40414302678454,1.52649633159255,-0.852127585468085,0.0697674418604651,24,0.266670231923285,188673.020614,3012577.131,42.196921,-88.10342481,88.5045257,2.1,3.98971726,257.23,7,7120006,54,"Region_5",991.9,7510,1260,50,1841,0.641808244795431,28.9,5.510915033,"Central Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IL","8/1/2007",0.310372669565272,0.0956827067453098,-0.792225140635703,0.335995064467242,0.692268188541188,0.348222179736891,0.311856097381257,0.351466330467411,-0.669358685063424,1.19483456981569,-0.537196537942707,-0.13561950082527
"NLA06608-1436",15,5.87634133878385,1.75498404426827,-0.471497168819041,0.0869565217391304,23,0.824906043184725,13056.408358,5626417.6282,32.037297,-99.51438874,705.3783771,11,34.05764224,523.04,12,12090108,27,"Region_6",536.2,4750,478,20,8976,-0.0939832452768511,24.890909,5.634901961,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","TX","6/21/2007",0.654156585743204,0.00289007662102084,-0.387415821894647,0.521467832688276,-0.227010227176748,-0.234660604853196,-1.70911886969724,-0.196600832627033,0.520833221271713,0.670032403978188,-0.26600695707641,-0.385907777228914
"NLA06608-1439",12,12.2307001795332,1.27228183007074,-0.138445554251127,0.179816513761468,14,2.25911372494289,256.472371,15403.7172,40.297894,-110.2260262,158.5816869,21,11.13645312,1794,14,14060003,20,"Region_8",294,3480,273,12,6883,0.260773366008,17.390909,6.839150327,"Colorado Plateaus","III","Xeric West","III","WMTNS MAN-MADE","UT","7/17/2007",-2.59318229779503,-1.07949013290066,0.15610660590601,-0.0784064917300982,-0.758266667974998,-0.559613648317552,-0.0659025705385574,-0.568820556740962,0.321371926458679,-0.589990179043959,2.09476637583278,-0.48682672976569
"NLA06608-1445",12,13.3775933609959,0.727352483129412,0.41664047002873,0.133995037220844,13,0.186723303582368,716.416708,199012.722641,42.918354,-118.8521689,273.1142113,1,7.61775022,1267.15,17,17120003,80,"Region_10",447.4,31070,5009,2670,53944,0.405303837272197,22.5,7.058039216,"Northern Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","OR","7/18/2007",-1.18499783378489,-1.24106757534771,0.222567723845786,-0.0784064917300982,2.00122926925949,2.87863891705205,0.45536515179354,2.05038555821362,1.86815020043143,0.31514598660045,2.47875976409236,-0.410111495041094
"NLA06608-1446",7,8.40556339447692,0.617125738621529,-0.852127585468085,0.0167865707434053,12,1.39523795344166,466.857153,1255430.828,43.796302,-122.0175362,27.72984017,3.6,2.321691925,1612.46,17,17090001,4,"Region_10",10.97,2140,228,4,7057,-1.36847921915205,18.875,6.08,"Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","OR","8/29/2007",-0.171348159680046,-1.4155845080955,-0.121992839038202,-1.52738478322285,-0.929104971818706,-1.25847719427308,0.630008517571311,-1.15054961873648,0.340127638287257,-0.302212526329193,0.660646228077304,-0.13561950082527
